,El-array,xA (m),xB (m),xM (m),xN (m),Global xA (m),Global xB (m),Global xM (m),Global xN (m),Rho (Ohm.m),Dev. M,Dev. Rho (%),M (mV/V),SP (mV),VMN (mV),IAB (mA),TX RX,Time (ms),Coef. k (m),Dev. coef. k (%),Metal factor,yA (m),yB (m),yM (m),yN (m),Global yA (m),Global yB (m),Global yM (m),Global yN (m),zA (m),zB (m),zM (m),zN (m),Global zA (m),Global zB (m),Global zM (m),Global zN (m),N° electrode A,N° electrode B,N° electrode M,N° electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Water Depth,Water resitivity,Rising PP,M1 (mV/V),M2 (mV/V),M3 (mV/V),M4 (mV/V),M5 (mV/V),M6 (mV/V),M7 (mV/V),M8 (mV/V),M9 (mV/V),M10 (mV/V),M11 (mV/V),M12 (mV/V),M13 (mV/V),M14 (mV/V),M15 (mV/V),M16 (mV/V),M17 (mV/V),M18 (mV/V),M19 (mV/V),M20 (mV/V),Mdly (ms),TM1 (ms),TM2 (ms),TM3 (ms),TM4 (ms),TM5 (ms),TM6 (ms),TM7 (ms),TM8 (ms),TM9 (ms),TM10 (ms),TM11 (ms),TM12 (ms),TM13 (ms),TM14 (ms),TM15 (ms),TM16 (ms),TM17 (ms),TM18 (ms),TM19 (ms),TM20 (ms),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (°C),Rx-Bat (V),Rx Temp. (°C),Date,Gapfiller,Synch,Continuous survey marker,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,15.00,20.00,17.00,18.00,15.00,20.00,17.00,18.00,3.46,1.37,0.15,5.19,-81.66,49.204,267.880,tx rx 50%,500,18.85,300.000,1499.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,21,18,19,0.00,0.00,0.00,0.00,0.00,0.00,false,26.52,2.98,6.83,5.40,4.79,4.63,4.37,4.15,3.98,3.83,3.67,3.51,3.38,3.28,3.18,3.09,2.99,2.89,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,3,0.000,45,12,0.167,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.27,23.0,15.91,37.6,3/9/2025 5:26:49 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,15.00,20.00,16.00,19.00,15.00,20.00,16.00,19.00,4.35,1.95,0.24,4.07,-76.63,278.144,267.880,tx rx 50%,500,4.19,266.667,935.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,21,17,20,0.00,0.00,0.00,0.00,0.00,0.00,false,25.68,2.06,5.83,4.33,3.69,3.52,3.24,2.99,2.79,2.62,2.46,2.32,2.20,2.08,1.98,1.89,1.81,1.72,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,3,0.000,45,12,0.167,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.27,23.0,15.91,37.6,3/9/2025 5:26:49 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,16.00,21.00,18.00,19.00,16.00,21.00,18.00,19.00,6.67,1.28,0.19,7.30,-23.42,47.674,134.687,tx rx 50%,500,18.85,300.000,1094.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,22,19,20,0.00,0.00,0.00,0.00,0.00,0.00,false,31.01,6.75,10.06,8.31,7.42,7.02,6.56,6.17,5.84,5.57,5.34,5.07,4.82,4.63,4.47,4.31,4.15,4.01,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,27,4,0.200,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.29,23.0,15.91,37.6,3/9/2025 5:26:55 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,16.00,21.00,17.00,20.00,16.00,21.00,17.00,20.00,4.28,1.46,0.03,5.29,209.16,137.700,134.687,tx rx 50%,500,4.19,266.667,1234.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,22,18,21,0.00,0.00,0.00,0.00,0.00,0.00,false,27.04,3.46,7.13,5.61,4.94,4.74,4.45,4.19,3.99,3.81,3.64,3.49,3.36,3.25,3.14,3.05,2.96,2.89,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,27,4,0.200,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.29,23.0,15.91,37.6,3/9/2025 5:26:55 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,17.00,22.00,19.00,20.00,17.00,22.00,19.00,20.00,3.91,2.22,0.35,6.32,269.13,47.711,230.005,tx rx 50%,500,18.85,300.000,1616.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,23,20,21,0.00,0.00,0.00,0.00,0.00,0.00,false,29.23,5.13,8.65,6.99,6.23,5.96,5.57,5.22,4.95,4.70,4.46,4.26,4.09,3.93,3.78,3.65,3.54,3.42,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,33,8,0.143,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.29,23.0,15.91,37.6,3/9/2025 5:27:00 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,17.00,22.00,18.00,21.00,17.00,22.00,18.00,21.00,5.74,3.79,0.78,4.09,-218.31,315.405,230.005,tx rx 50%,500,4.19,266.667,712.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,23,19,22,0.00,0.00,0.00,0.00,0.00,0.00,false,26.06,2.32,6.05,4.49,3.81,3.59,3.27,3.00,2.78,2.58,2.41,2.25,2.12,1.99,1.88,1.78,1.69,1.61,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,33,8,0.143,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.29,23.0,15.91,37.6,3/9/2025 5:27:00 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,18.00,23.00,20.00,21.00,18.00,23.00,20.00,21.00,4.88,2.81,0.34,4.36,-400.92,48.112,185.769,tx rx 50%,500,18.85,300.000,893.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,24,21,22,0.00,0.00,0.00,0.00,0.00,0.00,false,26.10,2.40,6.17,4.69,4.05,3.87,3.58,3.31,3.11,2.95,2.78,2.59,2.44,2.30,2.17,2.08,2.00,1.93,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,29,5,0.154,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.29,23.0,15.91,37.6,3/9/2025 5:27:07 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,18.00,23.00,19.00,22.00,18.00,23.00,19.00,22.00,8.65,1.32,0.17,3.22,-92.04,383.463,185.769,tx rx 50%,500,4.19,266.667,372.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,24,20,23,0.00,0.00,0.00,0.00,0.00,0.00,false,23.53,0.16,4.29,3.03,2.57,2.54,2.37,2.22,2.11,2.00,1.90,1.82,1.74,1.67,1.61,1.55,1.49,1.44,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,29,5,0.154,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.29,23.0,15.91,37.6,3/9/2025 5:27:07 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,0.00,9.00,4.00,5.00,0.00,9.00,4.00,5.00,7.92,0.00,0.01,3.69,-63.17,50.358,399.730,tx rx 50%,500,62.83,250.000,466.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10,5,6,0.00,0.00,0.00,0.00,0.00,0.00,false,25.59,1.49,5.29,3.83,3.20,3.04,2.79,2.57,2.37,2.23,2.11,1.99,1.88,1.78,1.69,1.60,1.51,1.45,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,106,42,0.264,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.18,23.0,15.91,37.6,3/9/2025 5:27:14 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,0.00,9.00,3.00,6.00,0.00,9.00,3.00,6.00,7.44,0.00,0.01,3.72,44.00,157.727,399.730,tx rx 50%,500,18.85,133.333,500.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10,4,7,0.00,0.00,0.00,0.00,0.00,0.00,false,25.35,1.49,5.26,3.81,3.21,3.08,2.83,2.62,2.45,2.30,2.17,2.05,1.94,1.84,1.75,1.67,1.60,1.54,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,106,42,0.264,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.18,23.0,15.91,37.6,3/9/2025 5:27:14 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,0.00,9.00,2.00,7.00,0.00,9.00,2.00,7.00,7.41,0.00,0.02,3.86,26.09,336.510,399.730,tx rx 50%,500,8.80,140.000,521.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10,3,8,0.00,0.00,0.00,0.00,0.00,0.00,false,25.64,1.73,5.46,3.99,3.38,3.23,2.97,2.75,2.58,2.42,2.28,2.16,2.05,1.95,1.86,1.78,1.70,1.63,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,106,42,0.264,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.18,23.0,15.91,37.6,3/9/2025 5:27:14 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,1.00,10.00,5.00,6.00,1.00,10.00,5.00,6.00,8.59,0.00,0.01,3.30,49.99,49.761,363.833,tx rx 50%,500,62.83,250.000,383.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,11,6,7,0.00,0.00,0.00,0.00,0.00,0.00,false,25.00,1.00,4.81,3.35,2.76,2.63,2.38,2.17,2.00,1.86,1.73,1.62,1.54,1.46,1.36,1.28,1.21,1.17,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,66,24,0.181,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.24,23.0,15.91,37.6,3/9/2025 5:27:19 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,1.00,10.00,4.00,7.00,1.00,10.00,4.00,7.00,7.72,0.01,0.01,3.32,-58.44,149.053,363.833,tx rx 50%,500,18.85,133.333,430.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,11,5,8,0.00,0.00,0.00,0.00,0.00,0.00,false,24.89,0.97,4.80,3.37,2.78,2.65,2.41,2.20,2.04,1.90,1.78,1.67,1.58,1.50,1.42,1.34,1.28,1.22,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,66,24,0.181,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.24,23.0,15.91,37.6,3/9/2025 5:27:19 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,1.00,10.00,3.00,8.00,1.00,10.00,3.00,8.00,6.87,0.02,0.01,3.38,-10.47,284.053,363.833,tx rx 50%,500,8.80,140.000,492.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,11,4,9,0.00,0.00,0.00,0.00,0.00,0.00,false,24.98,1.06,4.87,3.43,2.84,2.71,2.47,2.26,2.10,1.96,1.83,1.73,1.63,1.54,1.46,1.39,1.32,1.27,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,66,24,0.181,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.24,23.0,15.91,37.6,3/9/2025 5:27:19 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,2.00,11.00,6.00,7.00,2.00,11.00,6.00,7.00,8.31,0.03,0.03,3.11,-43.96,49.908,377.295,tx rx 50%,500,62.83,250.000,373.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,12,7,8,0.00,0.00,0.00,0.00,0.00,0.00,false,24.61,0.69,4.55,3.11,2.53,2.41,2.18,1.98,1.83,1.70,1.58,1.49,1.40,1.31,1.24,1.17,1.10,1.02,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,59,22,0.155,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.24,23.0,15.91,37.6,3/9/2025 5:27:24 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,2.00,11.00,5.00,8.00,2.00,11.00,5.00,8.00,8.66,0.02,0.03,3.10,-3.44,173.406,377.295,tx rx 50%,500,18.85,133.333,357.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,12,6,9,0.00,0.00,0.00,0.00,0.00,0.00,false,24.74,0.82,4.63,3.17,2.57,2.42,2.17,1.96,1.80,1.66,1.54,1.43,1.33,1.25,1.17,1.10,1.03,0.98,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,59,22,0.155,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.24,23.0,15.91,37.6,3/9/2025 5:27:24 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,2.00,11.00,4.00,9.00,2.00,11.00,4.00,9.00,7.56,1.23,0.12,-5.85,424.95,324.315,377.295,tx rx 50%,500,8.80,140.000,-773.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,12,5,10,0.00,0.00,0.00,0.00,0.00,0.00,false,6.29,-14.79,-8.77,-8.76,-8.21,-7.43,-6.92,-6.50,-6.12,-5.80,-5.51,-5.25,-5.03,-4.82,-4.64,-4.47,-4.32,-4.19,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,59,22,0.155,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.24,23.0,15.91,37.6,3/9/2025 5:27:24 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,3.00,12.00,7.00,8.00,3.00,12.00,7.00,8.00,10.46,0.03,0.03,4.11,-10.16,46.038,276.504,tx rx 50%,500,62.83,250.000,393.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,13,8,9,0.00,0.00,0.00,0.00,0.00,0.00,false,26.60,2.40,6.00,4.41,3.70,3.50,3.20,2.93,2.74,2.57,2.42,2.28,2.16,2.03,1.91,1.81,1.72,1.65,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,20,5,0.071,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.28,23.0,15.91,37.6,3/9/2025 5:27:29 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,3.00,12.00,6.00,9.00,3.00,12.00,6.00,9.00,9.09,1.17,0.10,-9.07,482.32,133.299,276.504,tx rx 50%,500,18.85,133.333,-998.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,13,7,10,0.00,0.00,0.00,0.00,0.00,0.00,false,-1.34,-21.11,-14.12,-13.44,-12.36,-11.15,-10.28,-9.53,-8.89,-8.33,-7.84,-7.41,-7.02,-6.67,-6.36,-6.07,-5.80,-5.56,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,20,5,0.071,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.28,23.0,15.91,37.6,3/9/2025 5:27:29 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,3.00,12.00,5.00,10.00,3.00,12.00,5.00,10.00,9.29,0.62,0.11,3.87,-161.26,292.173,276.504,tx rx 50%,500,8.80,140.000,416.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,13,6,11,0.00,0.00,0.00,0.00,0.00,0.00,false,26.09,1.96,5.63,4.09,3.43,3.25,2.97,2.72,2.53,2.36,2.21,2.08,1.96,1.86,1.76,1.68,1.60,1.53,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,20,5,0.071,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.28,23.0,15.91,37.6,3/9/2025 5:27:29 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,13.00,8.00,9.00,4.00,13.00,8.00,9.00,9.65,1.26,0.06,-32.35,557.95,39.840,259.333,tx rx 50%,500,62.83,250.000,-3351.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,14,9,10,0.00,0.00,0.00,0.00,0.00,0.00,false,-50.49,-62.62,-49.74,-45.11,-40.91,-37.18,-34.23,-31.71,-29.53,-27.64,-25.96,-24.47,-23.15,-21.95,-20.83,-19.81,-18.89,-18.08,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,12,3,0.047,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.29,23.0,15.91,37.6,3/9/2025 5:27:34 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,13.00,7.00,10.00,4.00,13.00,7.00,10.00,11.56,0.43,0.12,4.43,-151.66,158.986,259.333,tx rx 50%,500,18.85,133.333,383.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,14,8,11,0.00,0.00,0.00,0.00,0.00,0.00,false,27.05,2.83,6.40,4.80,4.08,3.86,3.54,3.26,3.05,2.85,2.68,2.53,2.40,2.28,2.16,2.06,1.98,1.89,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,12,3,0.047,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.29,23.0,15.91,37.6,3/9/2025 5:27:34 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,13.00,6.00,11.00,4.00,13.00,6.00,11.00,9.32,1.31,0.26,8.13,295.57,274.630,259.333,tx rx 50%,500,8.80,140.000,872.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,14,7,12,0.00,0.00,0.00,0.00,0.00,0.00,false,33.29,8.48,11.50,9.50,8.45,7.94,7.38,6.90,6.50,6.15,5.83,5.56,5.31,5.09,4.88,4.69,4.52,4.37,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,12,3,0.047,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.29,23.0,15.91,37.6,3/9/2025 5:27:34 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,14.00,9.00,10.00,5.00,14.00,9.00,10.00,16.32,0.55,0.43,26.56,-701.75,36.711,141.325,tx rx 50%,500,62.83,250.000,1627.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,15,10,11,0.00,0.00,0.00,0.00,0.00,0.00,false,72.00,41.72,39.88,34.73,31.17,28.63,26.39,24.50,22.85,21.40,20.13,19.00,18.01,17.08,16.22,15.44,14.77,14.15,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,7,1,0.052,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.31,23.0,15.91,37.6,3/9/2025 5:27:39 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,14.00,8.00,11.00,5.00,14.00,8.00,11.00,11.80,2.94,0.58,11.06,437.16,88.443,141.325,tx rx 50%,500,18.85,133.333,937.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,15,9,12,0.00,0.00,0.00,0.00,0.00,0.00,false,38.05,13.33,15.70,13.35,12.02,11.26,10.49,9.82,9.25,8.75,8.29,7.88,7.53,7.21,6.92,6.65,6.37,6.13,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,7,1,0.052,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.31,23.0,15.91,37.6,3/9/2025 5:27:39 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,14.00,7.00,12.00,5.00,14.00,7.00,12.00,9.19,0.85,0.25,4.54,-166.19,147.650,141.325,tx rx 50%,500,8.80,140.000,493.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,15,8,13,0.00,0.00,0.00,0.00,0.00,0.00,false,26.58,3.07,6.53,4.96,4.25,4.02,3.70,3.42,3.19,2.99,2.82,2.67,2.53,2.41,2.29,2.18,2.08,2.00,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,7,1,0.052,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.31,23.0,15.91,37.6,3/9/2025 5:27:39 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,6.00,15.00,10.00,11.00,6.00,15.00,10.00,11.00,12.66,4.05,0.74,27.40,618.98,37.773,187.513,tx rx 50%,500,62.83,250.000,2164.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,16,11,12,0.00,0.00,0.00,0.00,0.00,0.00,false,68.46,39.78,39.30,34.84,31.78,29.59,27.61,25.86,24.29,22.89,21.70,20.63,19.65,18.80,18.05,17.33,16.64,15.98,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,9,2,0.046,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.29,23.0,15.90,37.6,3/9/2025 5:27:46 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,6.00,15.00,9.00,12.00,6.00,15.00,9.00,12.00,12.24,0.47,0.25,14.73,-718.41,121.786,187.513,tx rx 50%,500,18.85,133.333,1202.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,16,10,13,0.00,0.00,0.00,0.00,0.00,0.00,false,48.25,20.91,22.02,18.75,16.71,15.39,14.17,13.13,12.24,11.46,10.77,10.15,9.62,9.13,8.68,8.26,7.88,7.55,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,9,2,0.046,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.29,23.0,15.90,37.6,3/9/2025 5:27:46 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,6.00,15.00,8.00,13.00,6.00,15.00,8.00,13.00,9.28,0.30,0.14,4.97,-91.03,197.868,187.513,tx rx 50%,500,8.80,140.000,534.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,16,9,14,0.00,0.00,0.00,0.00,0.00,0.00,false,27.79,3.57,7.09,5.46,4.71,4.46,4.11,3.82,3.57,3.36,3.16,3.00,2.85,2.71,2.59,2.48,2.37,2.28,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,9,2,0.046,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.29,23.0,15.90,37.6,3/9/2025 5:27:46 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,7.00,16.00,11.00,12.00,7.00,16.00,11.00,12.00,10.39,1.92,0.21,-24.59,-654.64,37.896,229.228,tx rx 50%,500,62.83,250.000,-2367.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,17,12,13,0.00,0.00,0.00,0.00,0.00,0.00,false,-26.52,-44.74,-35.81,-33.59,-31.15,-28.74,-26.81,-25.17,-23.71,-22.36,-21.17,-20.11,-19.13,-18.24,-17.45,-16.71,-15.97,-15.31,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,3,0.000,10,2,0.045,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.29,23.0,15.90,37.6,3/9/2025 5:27:53 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,7.00,16.00,10.00,13.00,7.00,16.00,10.00,13.00,10.36,0.15,0.07,5.36,33.95,125.929,229.228,tx rx 50%,500,18.85,133.333,517.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,17,11,14,0.00,0.00,0.00,0.00,0.00,0.00,false,28.54,4.18,7.66,5.97,5.18,4.88,4.51,4.19,3.93,3.70,3.49,3.30,3.14,3.00,2.86,2.74,2.63,2.52,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,3,0.000,10,2,0.045,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.29,23.0,15.90,37.6,3/9/2025 5:27:53 PM,0,1,0,0.0,0.00,0.0
