"Time","#","Name","Reading1","Reading2","Reading3","Reading4","Reading5","DataSnap"
"11/24/2025 12:00:00 AM","19009393","Active 3 Deep","47.4","18.3","34.1","3242","8594","Active"
"11/23/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","18.2","34.2","3237","8547","Active"
"11/23/2025 8:00:00 AM","19009393","Active 3 Deep","47.4","18.2","34.2","3242","8580","Active"
"11/23/2025 12:00:00 AM","19009393","Active 3 Deep","47.4","18.3","34.2","3242","8579","Active"
"11/22/2025 4:00:00 PM","19009393","Active 3 Deep","47.4","18.3","34.1","3237","8592","Active"
"11/22/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","18.3","34.3","3237","8546","Active"
"11/22/2025 12:00:00 AM","19009393","Active 3 Deep","47.3","18.3","34.1","3237","8601","Active"
"11/21/2025 4:00:00 PM","19009393","Active 3 Deep","47.4","18.3","34.2","3237","8559","Active"
"11/21/2025 8:00:00 AM","19009393","Active 3 Deep","47.4","18.3","34.2","3232","8560","Active"
"11/21/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","18.3","34.2","3237","8550","Active"
"11/20/2025 4:00:00 PM","19009393","Active 3 Deep","47.4","18.3","34.2","3232","8545","Active"
"11/20/2025 8:00:00 AM","19009393","Active 3 Deep","47.4","18.3","34.2","3232","8558","Active"
"11/20/2025 12:00:00 AM","19009393","Active 3 Deep","47.4","18.3","34.2","3232","8552","Active"
"11/19/2025 4:00:00 PM","19009393","Active 3 Deep","47.4","18.3","34.1","3232","8567","Active"
"11/19/2025 8:00:00 AM","19009393","Active 3 Deep","47.4","18.2","34.1","3232","8574","Active"
"11/19/2025 12:00:00 AM","19009393","Active 3 Deep","47.4","18.2","34.1","3232","8562","Active"
"11/18/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","18.2","34.2","3232","8534","Active"
"11/18/2025 8:00:00 AM","19009393","Active 3 Deep","47.4","18.2","34.2","3227","8534","Active"
"11/18/2025 12:00:00 AM","19009393","Active 3 Deep","47.4","18.2","34.1","3227","8562","Active"
"11/17/2025 4:00:00 PM","19009393","Active 3 Deep","47.4","18.2","34.2","3232","8544","Active"
"11/17/2025 8:00:00 AM","19009393","Active 3 Deep","47.4","18.1","34.1","3227","8552","Active"
"11/17/2025 12:00:00 AM","19009393","Active 3 Deep","47.4","18.1","34.2","3227","8531","Active"
"11/16/2025 4:00:00 PM","19009393","Active 3 Deep","47.4","18.1","34.1","3227","8551","Active"
"11/16/2025 8:00:00 AM","19009393","Active 3 Deep","47.4","18","34.2","3222","8534","Active"
"11/16/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","18.1","34.3","3227","8504","Active"
"11/15/2025 4:00:00 PM","19009393","Active 3 Deep","47.3","18.1","34.1","3227","8577","Active"
"11/15/2025 8:00:00 AM","19009393","Active 3 Deep","47.4","18","34.1","3222","8547","Active"
"11/15/2025 12:00:00 AM","19009393","Active 3 Deep","47.4","18.1","34.1","3227","8563","Active"
"11/14/2025 4:00:00 PM","19009393","Active 3 Deep","47.4","18.1","34.2","3227","8535","Active"
"11/14/2025 8:00:00 AM","19009393","Active 3 Deep","47.4","18.1","34.1","3227","8556","Active"
"11/14/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","18.1","34.3","3232","8524","Active"
"11/13/2025 4:00:00 PM","19009393","Active 3 Deep","47.3","18.1","34","3227","8594","Active"
"11/13/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","18.1","34.3","3232","8519","Active"
"11/13/2025 12:00:00 AM","19009393","Active 3 Deep","47.4","18.2","34.2","3232","8542","Active"
"11/12/2025 4:00:00 PM","19009393","Active 3 Deep","47.4","18.2","34.2","3237","8568","Active"
"11/12/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","18.2","34.3","3237","8547","Active"
"11/12/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","18.3","34.2","3242","8566","Active"
"11/11/2025 4:00:00 PM","19009393","Active 3 Deep","47.4","18.4","34.2","3242","8585","Active"
"11/11/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","18.4","34.3","3247","8558","Active"
"11/11/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","18.5","34.3","3247","8565","Active"
"11/10/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","18.5","34.4","3252","8556","Active"
"11/10/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","18.5","34.4","3257","8569","Active"
"11/10/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","18.6","34.4","3263","8565","Active"
"11/9/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","18.7","34.4","3257","8567","Active"
"11/9/2025 8:00:00 AM","19009393","Active 3 Deep","47.4","18.6","34.2","3263","8641","Active"
"11/9/2025 12:00:00 AM","19009393","Active 3 Deep","47.3","18.8","34.1","3268","8683","Active"
"11/8/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","18.8","34.3","3257","8583","Active"
"11/8/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","18.7","34.2","3257","8601","Active"
"11/8/2025 12:00:00 AM","19009393","Active 3 Deep","47.4","18.8","34.2","3263","8644","Active"
"11/7/2025 4:00:00 PM","19009393","Active 3 Deep","47.4","18.8","34.2","3263","8637","Active"
"11/7/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","18.8","34.3","3263","8609","Active"
"11/7/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","18.9","34.2","3263","8619","Active"
"11/6/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","18.8","34.2","3268","8631","Active"
"11/6/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","18.8","34.3","3263","8606","Active"
"11/6/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","18.9","34.3","3273","8620","Active"
"11/5/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","18.9","34.4","3268","8592","Active"
"11/5/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","18.9","34.3","3273","8642","Active"
"11/5/2025 12:00:00 AM","19009393","Active 3 Deep","47.4","18.9","34.2","3273","8662","Active"
"11/4/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","18.9","34.4","3278","8626","Active"
"11/4/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","18.9","34.3","3273","8635","Active"
"11/4/2025 12:00:00 AM","19009393","Active 3 Deep","47.4","19","34.2","3278","8679","Active"
"11/3/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","19","34.3","3283","8658","Active"
"11/3/2025 8:00:00 AM","19009393","Active 3 Deep","47.4","19.1","34.2","3283","8686","Active"
"11/3/2025 12:00:00 AM","19009393","Active 3 Deep","47.4","19.1","34.1","3283","8707","Active"
"11/2/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","19.2","34.3","3283","8656","Active"
"11/2/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","19.2","34.3","3289","8662","Active"
"11/2/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","19.3","34.4","3294","8662","Active"
"11/1/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","19.5","34.3","3299","8686","Active"
"11/1/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","19.5","34.3","3299","8699","Active"
"11/1/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","19.6","34.3","3299","8694","Active"
"10/31/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","19.7","34.5","3310","8677","Active"
"10/31/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","19.8","34.4","3310","8692","Active"
"10/31/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","20","34.5","3310","8679","Active"
"10/30/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","20","34.3","3315","8747","Active"
"10/30/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","20.1","34.2","3320","8767","Active"
"10/30/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","20.2","34.4","3320","8715","Active"
"10/29/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","20.3","34.4","3320","8737","Active"
"10/29/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","20.3","34.4","3326","8736","Active"
"10/29/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","20.5","34.4","3331","8756","Active"
"10/28/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","20.5","34.4","3326","8734","Active"
"10/28/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","20.6","34.4","3326","8733","Active"
"10/28/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","20.6","34.5","3331","8712","Active"
"10/27/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","20.7","34.3","3331","8781","Active"
"10/27/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","20.7","34.3","3331","8772","Active"
"10/27/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","20.7","34.5","3331","8726","Active"
"10/26/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","20.8","34.4","3336","8769","Active"
"10/26/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","20.8","34.3","3336","8784","Active"
"10/26/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","20.8","34.5","3336","8735","Active"
"10/25/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","20.9","34.3","3336","8791","Active"
"10/25/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","20.9","34.4","3336","8753","Active"
"10/25/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","20.9","34.5","3342","8752","Active"
"10/24/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","21","34.4","3347","8792","Active"
"10/24/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","21","34.4","3347","8791","Active"
"10/24/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","21.1","34.4","3342","8774","Active"
"10/23/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","21.1","34.4","3352","8805","Active"
"10/23/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","21.1","34.4","3347","8790","Active"
"10/23/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","21.2","34.4","3358","8829","Active"
"10/22/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","21.3","34.4","3352","8799","Active"
"10/22/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","21.3","34.5","3358","8800","Active"
"10/22/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","21.4","34.6","3363","8777","Active"
"10/21/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","21.5","34.5","3358","8790","Active"
"10/21/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","21.5","34.5","3363","8813","Active"
"10/21/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","21.5","34.5","3363","8805","Active"
"10/20/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","21.5","34.5","3363","8809","Active"
"10/20/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","21.5","34.6","3363","8788","Active"
"10/20/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","21.6","34.5","3369","8818","Active"
"10/19/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","21.6","34.5","3369","8824","Active"
"10/19/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","21.6","34.3","3363","8857","Active"
"10/19/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","21.7","34.4","3363","8839","Active"
"10/18/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","21.7","34.3","3358","8849","Active"
"10/18/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","21.7","34.3","3358","8852","Active"
"10/18/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","21.7","34.3","3358","8841","Active"
"10/17/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","21.8","34.3","3363","8858","Active"
"10/17/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","21.8","34.5","3358","8796","Active"
"10/17/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","21.8","34.3","3363","8866","Active"
"10/16/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","21.8","34.3","3363","8874","Active"
"10/16/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","21.8","34.5","3369","8837","Active"
"10/16/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","21.8","34.5","3363","8822","Active"
"10/15/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","21.9","34.4","3369","8861","Active"
"10/15/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","21.8","34.4","3374","8866","Active"
"10/15/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","21.8","34.3","3374","8888","Active"
"10/14/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","21.8","34.4","3374","8855","Active"
"10/14/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","21.8","34.5","3374","8831","Active"
"10/14/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","21.8","34.3","3374","8894","Active"
"10/13/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","21.9","34.6","3374","8819","Active"
"10/13/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","21.8","34.4","3369","8862","Active"
"10/13/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","21.8","34.3","3369","8877","Active"
"10/12/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","21.9","34.5","3374","8828","Active"
"10/12/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","21.9","34.4","3374","8879","Active"
"10/12/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","21.9","34.5","3374","8849","Active"
"10/11/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","21.9","34.5","3374","8847","Active"
"10/11/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","21.9","34.3","3374","8903","Active"
"10/11/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","21.9","34.5","3374","8850","Active"
"10/10/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","22","34.4","3380","8885","Active"
"10/10/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","21.9","34.4","3380","8868","Active"
"10/10/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","22","34.5","3374","8844","Active"
"10/9/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","22","34.4","3385","8888","Active"
"10/9/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","22","34.5","3380","8839","Active"
"10/9/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","22.1","34.5","3380","8858","Active"
"10/8/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","22.1","34.4","3380","8878","Active"
"10/8/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","22","34.2","3380","8929","Active"
"10/8/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","22.1","34.4","3385","8901","Active"
"10/7/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","22","34.5","3385","8852","Active"
"10/7/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","22.1","34.5","3385","8868","Active"
"10/7/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","22.1","34.5","3385","8870","Active"
"10/6/2025 4:00:00 PM","19009393","Active 3 Deep","47.4","22","34.2","3380","8942","Active"
"10/6/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","22.1","34.5","3385","8855","Active"
"10/6/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","22.1","34.4","3391","8915","Active"
"10/5/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","22","34.4","3385","8888","Active"
"10/5/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","22","34.3","3385","8913","Active"
"10/5/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","22","34.4","3385","8883","Active"
"10/4/2025 4:00:00 PM","19009393","Active 3 Deep","47.4","22","34.2","3385","8953","Active"
"10/4/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","22","34.5","3391","8889","Active"
"10/4/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","22","34.4","3396","8936","Active"
"10/3/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","22","34.4","3391","8922","Active"
"10/3/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","22","34.4","3391","8913","Active"
"10/3/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","22","34.4","3396","8925","Active"
"10/2/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","22","34.4","3396","8918","Active"
"10/2/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","22","34.5","3402","8908","Active"
"10/2/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","22","34.5","3396","8888","Active"
"10/1/2025 4:00:00 PM","19009393","Active 3 Deep","47.4","22.1","34.2","3402","9000","Active"
"10/1/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","22","34.4","3396","8928","Active"
"10/1/2025 12:00:00 AM","19009393","Active 3 Deep","47.4","22.1","34.2","3391","8975","Active"
"9/30/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","22","34.5","3402","8914","Active"
"9/30/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","22","34.4","3396","8913","Active"
"9/30/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","22","34.4","3402","8952","Active"
"9/29/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","22.1","34.3","3402","8959","Active"
"9/29/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","22.1","34.2","3402","8986","Active"
"9/29/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","22.1","34.3","3407","8970","Active"
"9/28/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","22.1","34.3","3407","8972","Active"
"9/28/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","22.1","34.4","3407","8949","Active"
"9/28/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","22.1","34.3","3413","9012","Active"
"9/27/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","22.2","34.3","3413","8983","Active"
"9/27/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","22.1","34.4","3418","8988","Active"
"9/27/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","22.2","34.3","3418","8996","Active"
"9/26/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","22.3","34.4","3418","8968","Active"
"9/26/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","22.2","34.5","3424","8956","Active"
"9/26/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","22.2","34.3","3429","9027","Active"
"9/25/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","22.3","34.4","3435","9029","Active"
"9/25/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","22.3","34.4","3429","9020","Active"
"9/25/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","22.3","34.4","3435","9035","Active"
"9/24/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","22.3","34.4","3435","9027","Active"
"9/24/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","22.3","34.4","3435","9021","Active"
"9/24/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","22.3","34.4","3435","9018","Active"
"9/23/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","22.4","34.4","3435","9026","Active"
"9/23/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","22.4","34.4","3435","9041","Active"
"9/23/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","22.4","34.3","3435","9047","Active"
"9/22/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","22.5","34.3","3441","9067","Active"
"9/22/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","22.5","34.6","3441","8989","Active"
"9/22/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","22.5","34.3","3441","9079","Active"
"9/21/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","22.5","34.4","3441","9039","Active"
"9/21/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","22.5","34.3","3441","9060","Active"
"9/21/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","22.5","34.4","3446","9055","Active"
"9/20/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","22.5","34.4","3446","9065","Active"
"9/20/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","22.5","34.4","3441","9029","Active"
"9/20/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","22.5","34.3","3446","9071","Active"
"9/19/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","22.5","34.5","3446","9029","Active"
"9/19/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","22.5","34.3","3446","9081","Active"
"9/19/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","22.6","34.2","3446","9105","Active"
"9/18/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","22.6","34.4","3446","9048","Active"
"9/18/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","22.6","34.3","3446","9097","Active"
"9/18/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","22.6","34.4","3446","9049","Active"
"9/17/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","22.6","34.5","3446","9026","Active"
"9/17/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","22.5","34.4","3446","9065","Active"
"9/17/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","22.5","34.4","3446","9047","Active"
"9/16/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","22.5","34.4","3446","9059","Active"
"9/16/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","22.5","34.4","3446","9061","Active"
"9/16/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","22.5","34.3","3452","9087","Active"
"9/15/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","22.5","34.4","3446","9050","Active"
"9/15/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","22.5","34.4","3441","9047","Active"
"9/15/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","22.4","34.5","3446","9026","Active"
"9/14/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","22.4","34.4","3441","9052","Active"
"9/14/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","22.4","34.4","3435","9028","Active"
"9/14/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","22.4","34.4","3441","9045","Active"
"9/13/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","22.4","34.4","3441","9033","Active"
"9/13/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","22.4","34.6","3441","8988","Active"
"9/13/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","22.3","34.4","3441","9042","Active"
"9/12/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","22.3","34.5","3435","8997","Active"
"9/12/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","22.3","34.5","3435","8996","Active"
"9/12/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","22.3","34.4","3441","9037","Active"
"9/11/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","22.3","34.5","3441","9012","Active"
"9/11/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","22.4","34.4","3441","9049","Active"
"9/11/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","22.4","34.4","3429","9016","Active"
"9/10/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","22.4","34.4","3429","8998","Active"
"9/10/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","22.4","34.3","3435","9051","Active"
"9/10/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","22.4","34.2","3435","9078","Active"
"9/9/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","22.4","34.4","3435","9011","Active"
"9/9/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","22.4","34.3","3441","9064","Active"
"9/9/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","22.5","34.4","3435","9024","Active"
"9/8/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","22.5","34.4","3446","9064","Active"
"9/8/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","22.5","34.4","3441","9034","Active"
"9/8/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","22.5","34.3","3446","9075","Active"
"9/7/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","22.6","34.3","3446","9089","Active"
"9/7/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","22.6","34.4","3446","9060","Active"
"9/7/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","22.7","34.5","3446","9025","Active"
"9/6/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","22.7","34.4","3446","9057","Active"
"9/6/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","22.7","34.6","3446","9005","Active"
"9/6/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","22.7","34.5","3446","9014","Active"
"9/5/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","22.7","34.4","3446","9052","Active"
"9/5/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","22.7","34.4","3441","9035","Active"
"9/5/2025 12:00:00 AM","19009393","Active 3 Deep","47.5","22.7","34.3","3446","9076","Active"
"9/4/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","22.7","34.4","3446","9065","Active"
"9/4/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","22.8","34.5","3446","9031","Active"
"9/4/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","22.8","34.4","3446","9062","Active"
"9/3/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","22.8","34.3","3452","9104","Active"
"9/3/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","22.8","34.5","3452","9027","Active"
"9/3/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","22.8","34.4","3457","9085","Active"
"9/2/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","22.8","34.4","3452","9062","Active"
"9/2/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","22.9","34.4","3452","9058","Active"
"9/2/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","22.9","34.5","3452","9048","Active"
"9/1/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","23","34.5","3452","9054","Active"
"9/1/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","22.9","34.5","3457","9065","Active"
"9/1/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","23","34.4","3457","9084","Active"
"8/31/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","23","34.4","3457","9096","Active"
"8/31/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","23","34.5","3457","9058","Active"
"8/31/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","23","34.4","3457","9083","Active"
"8/30/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","23.1","34.4","3457","9071","Active"
"8/30/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","23.1","34.6","3457","9033","Active"
"8/30/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","23.1","34.6","3457","9022","Active"
"8/29/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","23.1","34.6","3469","9067","Active"
"8/29/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","23.3","34.5","3469","9095","Active"
"8/29/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","23.3","34.5","3469","9077","Active"
"8/28/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","23.3","34.6","3474","9055","Active"
"8/28/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","23.4","34.4","3474","9116","Active"
"8/28/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","23.5","34.4","3474","9117","Active"
"8/27/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","23.6","34.5","3474","9089","Active"
"8/27/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","23.7","34.6","3480","9096","Active"
"8/27/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","23.6","34.6","3480","9088","Active"
"8/26/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","23.7","34.4","3474","9123","Active"
