"Time","#","Name","Reading1","Reading2","Reading3","Reading4","Reading5","DataSnap"
"10/5/2025 12:00:00 AM","19009978","Active 1 Shallow","46.3","24.8","32.5","5103","14299","Active"
"10/4/2025 4:00:00 PM","19009978","Active 1 Shallow","48.1","27.1","35.3","5147","13147","Active"
"10/4/2025 8:00:00 AM","19009978","Active 1 Shallow","47.9","23.2","34.9","4996","12900","Active"
"10/4/2025 12:00:00 AM","19009978","Active 1 Shallow","48.1","24.8","35.2","5136","13163","Active"
"10/3/2025 4:00:00 PM","19009978","Active 1 Shallow","47.6","27","34.5","5192","13613","Active"
"10/3/2025 8:00:00 AM","19009978","Active 1 Shallow","49","22.5","36.7","4822","11785","Active"
"10/3/2025 12:00:00 AM","19009978","Active 1 Shallow","47.8","24.6","34.8","5192","13486","Active"
"10/2/2025 4:00:00 PM","19009978","Active 1 Shallow","48.1","26.5","35.3","5203","13300","Active"
"10/2/2025 8:00:00 AM","19009978","Active 1 Shallow","47","22.6","33.6","5237","14136","Active"
"10/2/2025 12:00:00 AM","19009978","Active 1 Shallow","48.1","24.4","35.2","5214","13372","Active"
"10/1/2025 4:00:00 PM","19009978","Active 1 Shallow","48.1","26.3","35.2","5249","13424","Active"
"10/1/2025 8:00:00 AM","19009978","Active 1 Shallow","48","22.2","35","5147","13250","Active"
"10/1/2025 12:00:00 AM","19009978","Active 1 Shallow","48.1","24.3","35.2","5330","13659","Active"
"9/30/2025 4:00:00 PM","19009978","Active 1 Shallow","48.4","27.1","35.6","5365","13556","Active"
"9/30/2025 8:00:00 AM","19009978","Active 1 Shallow","47.8","22.6","34.8","5214","13521","Active"
"9/30/2025 12:00:00 AM","19009978","Active 1 Shallow","47.7","24.3","34.6","5413","14133","Active"
"9/29/2025 4:00:00 PM","19009978","Active 1 Shallow","48.2","26.6","35.4","5401","13740","Active"
"9/29/2025 8:00:00 AM","19009978","Active 1 Shallow","50.7","21.5","39.5","5260","11859","Active"
"9/29/2025 12:00:00 AM","19009978","Active 1 Shallow","48.7","24.3","36.2","5461","13553","Active"
"9/28/2025 4:00:00 PM","19009978","Active 1 Shallow","48.2","27.3","35.3","5486","14008","Active"
"9/28/2025 8:00:00 AM","19009978","Active 1 Shallow","48.7","21.6","36.2","5330","13239","Active"
"9/28/2025 12:00:00 AM","19009978","Active 1 Shallow","47.9","24.1","34.9","5510","14232","Active"
"9/27/2025 4:00:00 PM","19009978","Active 1 Shallow","55.4","27.1","47.5","5624","10117","Active"
"9/27/2025 8:00:00 AM","19009978","Active 1 Shallow","48","20.9","35.1","5295","13624","Active"
"9/27/2025 12:00:00 AM","19009978","Active 1 Shallow","46.7","23.6","33.1","5510","15113","Active"
"9/26/2025 4:00:00 PM","19009978","Active 1 Shallow","48.3","26.8","35.6","5611","14191","Active"
"9/26/2025 8:00:00 AM","19009978","Active 1 Shallow","101.8","20.5","85","5377","4875","Active"
"9/26/2025 12:00:00 AM","19009978","Active 1 Shallow","47.3","23.4","34","5755","15297","Active"
"9/25/2025 4:00:00 PM","19009978","Active 1 Shallow","48.6","26.7","35.9","5715","14308","Active"
"9/25/2025 8:00:00 AM","19009978","Active 1 Shallow","48","20.9","35.1","5523","14185","Active"
"9/25/2025 12:00:00 AM","19009978","Active 1 Shallow","49.1","23.5","36.9","5755","13996","Active"
"9/24/2025 4:00:00 PM","19009978","Active 1 Shallow","47.9","26.2","34.9","5989","15481","Active"
"9/24/2025 8:00:00 AM","19009978","Active 1 Shallow","45.9","22.9","32","5891","16810","Active"
"9/24/2025 12:00:00 AM","19009978","Active 1 Shallow","48.6","25","36","6032","15053","Active"
"9/23/2025 4:00:00 PM","19009978","Active 1 Shallow","48.9","28.6","36.4","6225","15345","Active"
"9/23/2025 8:00:00 AM","19009978","Active 1 Shallow","48.7","24.1","36.2","6091","15118","Active"
"9/23/2025 12:00:00 AM","19009978","Active 1 Shallow","48.8","25.4","36.3","6349","15686","Active"
"9/22/2025 4:00:00 PM","19009978","Active 1 Shallow","49.2","27.5","36.9","6730","16350","Active"
"9/22/2025 8:00:00 AM","19009978","Active 1 Shallow","48.7","21.3","36.1","6730","16767","Active"
"9/22/2025 12:00:00 AM","19009978","Active 1 Shallow","49.2","23.1","36.9","7667","18618","Active"
"9/21/2025 12:00:00 AM","19009978","Active 1 Shallow","48","24.3","35.1","5192","13333","Active"
"9/20/2025 4:00:00 PM","19009978","Active 1 Shallow","48.1","27.3","35.3","5226","13349","Active"
"9/20/2025 8:00:00 AM","19009978","Active 1 Shallow","47.7","23.5","34.7","5114","13324","Active"
"9/20/2025 12:00:00 AM","19009978","Active 1 Shallow","48","25.3","35.1","5306","13622","Active"
"9/19/2025 4:00:00 PM","19009978","Active 1 Shallow","48.7","28.3","36.1","5598","13924","Active"
"9/19/2025 8:00:00 AM","19009978","Active 1 Shallow","48.1","22.9","35.3","4882","12477","Active"
"9/19/2025 12:00:00 AM","19009978","Active 1 Shallow","46.1","25.5","32.3","4734","13354","Active"
"9/18/2025 4:00:00 PM","19009978","Active 1 Shallow","47.8","27.9","34.7","4812","12524","Active"
"9/18/2025 8:00:00 AM","19009978","Active 1 Shallow","46.2","23.6","32.4","4602","12957","Active"
"9/18/2025 12:00:00 AM","19009978","Active 1 Shallow","47.6","25.9","34.4","4602","12076","Active"
"9/17/2025 4:00:00 PM","19009978","Active 1 Shallow","47.8","28.6","34.7","4763","12384","Active"
"9/17/2025 8:00:00 AM","19009978","Active 1 Shallow","46.7","23.2","33.1","4575","12548","Active"
"9/17/2025 12:00:00 AM","19009978","Active 1 Shallow","47.1","25.2","33.6","4667","12573","Active"
"9/16/2025 4:00:00 PM","19009978","Active 1 Shallow","45.1","28.5","31","4793","14187","Active"
"9/16/2025 8:00:00 AM","19009978","Active 1 Shallow","47","25.1","33.6","4485","12103","Active"
"9/16/2025 12:00:00 AM","19009978","Active 1 Shallow","47.7","27.1","34.6","4773","12467","Active"
"9/15/2025 4:00:00 PM","19009978","Active 1 Shallow","47.3","28.8","34.1","4744","12605","Active"
"9/15/2025 8:00:00 AM","19009978","Active 1 Shallow","47.3","25","34","4639","12347","Active"
"9/15/2025 12:00:00 AM","19009978","Active 1 Shallow","48.3","26.5","35.5","4705","11932","Active"
"9/14/2025 4:00:00 PM","19009978","Active 1 Shallow","47.6","27.5","34.5","4744","12425","Active"
"9/14/2025 8:00:00 AM","19009978","Active 1 Shallow","47.4","26","34.2","4584","12127","Active"
"9/14/2025 12:00:00 AM","19009978","Active 1 Shallow","47.7","27.4","34.7","4842","12612","Active"
"9/13/2025 4:00:00 PM","19009978","Active 1 Shallow","48.3","29.3","35.5","4852","12312","Active"
"9/13/2025 8:00:00 AM","19009978","Active 1 Shallow","47.1","25.7","33.7","4842","13033","Active"
"9/13/2025 12:00:00 AM","19009978","Active 1 Shallow","47.2","27.5","33.8","4944","13260","Active"
"9/12/2025 4:00:00 PM","19009978","Active 1 Shallow","47.8","29.5","34.8","4986","12927","Active"
"9/12/2025 8:00:00 AM","19009978","Active 1 Shallow","47.3","25.1","34","4842","12898","Active"
"9/12/2025 12:00:00 AM","19009978","Active 1 Shallow","102","26.8","85","4996","3050","Active"
"9/11/2025 4:00:00 PM","19009978","Active 1 Shallow","47","29.2","33.6","5039","13594","Active"
"9/11/2025 8:00:00 AM","19009978","Active 1 Shallow","46.5","24.3","32.9","4842","13379","Active"
"9/11/2025 12:00:00 AM","19009978","Active 1 Shallow","46.4","25.9","32.7","5007","13931","Active"
"9/10/2025 4:00:00 PM","19009978","Active 1 Shallow","47.8","27.8","34.7","5071","13202","Active"
"9/10/2025 8:00:00 AM","19009978","Active 1 Shallow","47.7","24.1","34.5","4975","13019","Active"
"9/10/2025 12:00:00 AM","19009978","Active 1 Shallow","48.1","26","35.3","5049","12908","Active"
"9/9/2025 4:00:00 PM","19009978","Active 1 Shallow","48.1","28.2","35.3","5071","12960","Active"
"9/9/2025 8:00:00 AM","19009978","Active 1 Shallow","47.4","23","34.2","4954","13093","Active"
"9/9/2025 12:00:00 AM","19009978","Active 1 Shallow","47.9","25","34.9","5071","13095","Active"
"9/8/2025 4:00:00 PM","19009978","Active 1 Shallow","47.7","26.9","34.6","5039","13142","Active"
"9/8/2025 8:00:00 AM","19009978","Active 1 Shallow","47.4","22.2","34.2","4944","13089","Active"
"9/8/2025 12:00:00 AM","19009978","Active 1 Shallow","47.8","24.6","34.7","5125","13324","Active"
"9/7/2025 4:00:00 PM","19009978","Active 1 Shallow","47.6","27.4","34.4","5158","13560","Active"
"9/7/2025 8:00:00 AM","19009978","Active 1 Shallow","47.5","21.5","34.3","4923","12968","Active"
"9/7/2025 12:00:00 AM","19009978","Active 1 Shallow","47.8","23.7","34.8","5114","13271","Active"
"9/6/2025 4:00:00 PM","19009978","Active 1 Shallow","47.8","26.1","34.8","5226","13569","Active"
"9/6/2025 8:00:00 AM","19009978","Active 1 Shallow","47.7","21.8","34.6","5017","13117","Active"
"9/6/2025 12:00:00 AM","19009978","Active 1 Shallow","48.2","23.5","35.4","5181","13171","Active"
"9/5/2025 4:00:00 PM","19009978","Active 1 Shallow","48.6","25.7","36","5283","13205","Active"
"9/5/2025 8:00:00 AM","19009978","Active 1 Shallow","47.4","24.7","34.1","5283","14030","Active"
"9/5/2025 12:00:00 AM","19009978","Active 1 Shallow","48.3","26.7","35.5","5510","13958","Active"
"9/4/2025 4:00:00 PM","19009978","Active 1 Shallow","47.7","29.4","34.7","5498","14325","Active"
"9/4/2025 8:00:00 AM","19009978","Active 1 Shallow","47.2","23.8","33.8","5353","14329","Active"
"9/4/2025 12:00:00 AM","19009978","Active 1 Shallow","47.3","26.3","34","5535","14736","Active"
"9/3/2025 4:00:00 PM","19009978","Active 1 Shallow","48.6","29","35.9","5535","13847","Active"
"9/3/2025 8:00:00 AM","19009978","Active 1 Shallow","47.9","21.9","34.9","5283","13673","Active"
"9/3/2025 12:00:00 AM","19009978","Active 1 Shallow","48.1","25","35.2","5573","14253","Active"
"9/2/2025 4:00:00 PM","19009978","Active 1 Shallow","48.1","28","35.1","5624","14426","Active"
"9/2/2025 8:00:00 AM","19009978","Active 1 Shallow","48.1","23.6","35.2","5689","14557","Active"
"9/2/2025 12:00:00 AM","19009978","Active 1 Shallow","48.3","25.8","35.5","5768","14635","Active"
"9/1/2025 4:00:00 PM","19009978","Active 1 Shallow","49.8","28.7","38","5891","13867","Active"
"9/1/2025 8:00:00 AM","19009978","Active 1 Shallow","49.8","24.1","38","5768","13571","Active"
"9/1/2025 12:00:00 AM","19009978","Active 1 Shallow","47.4","25.5","34.1","6165","16359","Active"
"8/31/2025 4:00:00 PM","19009978","Active 1 Shallow","49.1","28.6","36.8","6801","16557","Active"
"8/31/2025 8:00:00 AM","19009978","Active 1 Shallow","48.2","23.9","35.4","5377","13704","Active"
"8/31/2025 12:00:00 AM","19009978","Active 1 Shallow","47.7","25.3","34.6","5461","14244","Active"
"8/30/2025 4:00:00 PM","19009978","Active 1 Shallow","50.1","26.8","38.4","5449","12668","Active"
"8/30/2025 8:00:00 AM","19009978","Active 1 Shallow","48.4","24","35.6","5437","13733","Active"
"8/30/2025 12:00:00 AM","19009978","Active 1 Shallow","47.9","25.1","34.9","5548","14357","Active"
"8/29/2025 4:00:00 PM","19009978","Active 1 Shallow","48.3","26.2","35.6","5611","14209","Active"
"8/29/2025 8:00:00 AM","19009978","Active 1 Shallow","48.1","24.4","35.2","5637","14441","Active"
"8/29/2025 12:00:00 AM","19009978","Active 1 Shallow","48.5","26.1","35.9","5849","14671","Active"
"8/28/2025 4:00:00 PM","19009978","Active 1 Shallow","48.7","28.5","36.1","6004","14930","Active"
"8/28/2025 8:00:00 AM","19009978","Active 1 Shallow","48.4","24.1","35.6","5863","14811","Active"
"8/28/2025 12:00:00 AM","19009978","Active 1 Shallow","48.6","25.5","36","6135","15300","Active"
"8/27/2025 4:00:00 PM","19009978","Active 1 Shallow","48.7","26.9","36.1","6461","16091","Active"
"8/27/2025 8:00:00 AM","19009978","Active 1 Shallow","48.6","22.5","36","6610","16530","Active"
"8/27/2025 12:00:00 AM","19009978","Active 1 Shallow","48.9","22.7","36.5","7372","18136","Active"
"8/26/2025 4:00:00 PM","19009978","Active 1 Shallow","49.8","23.2","37.9","8639","20388","Active"
"8/25/2025 4:00:00 PM","19009978","Active 1 Shallow","46.7","26","33.1","4297","11784","Active"
"8/25/2025 8:00:00 AM","19009978","Active 1 Shallow","46.8","27.3","33.3","4459","12148","Active"
"8/25/2025 12:00:00 AM","19009978","Active 1 Shallow","47.2","29.4","33.8","4556","12208","Active"
"8/24/2025 4:00:00 PM","19009978","Active 1 Shallow","47.1","31","33.6","4520","12177","Active"
"8/24/2025 8:00:00 AM","19009978","Active 1 Shallow","46.9","27.2","33.5","4441","12040","Active"
"8/24/2025 12:00:00 AM","19009978","Active 1 Shallow","47.2","29.5","33.8","4584","12277","Active"
"8/23/2025 4:00:00 PM","19009978","Active 1 Shallow","47.5","31.4","34.3","4584","12089","Active"
"8/23/2025 8:00:00 AM","19009978","Active 1 Shallow","46.8","27.1","33.2","4512","12324","Active"
"8/23/2025 12:00:00 AM","19009978","Active 1 Shallow","47.3","29.7","34","4658","12383","Active"
"8/22/2025 4:00:00 PM","19009978","Active 1 Shallow","47.7","31.7","34.7","4658","12138","Active"
"8/22/2025 8:00:00 AM","19009978","Active 1 Shallow","47.4","27.5","34.1","4611","12221","Active"
"8/22/2025 12:00:00 AM","19009978","Active 1 Shallow","47.2","30.2","33.9","4783","12788","Active"
"8/21/2025 4:00:00 PM","19009978","Active 1 Shallow","47.9","32.3","34.9","4783","12365","Active"
"8/21/2025 8:00:00 AM","19009978","Active 1 Shallow","46.8","28.1","33.3","4705","12824","Active"
"8/21/2025 12:00:00 AM","19009978","Active 1 Shallow","47.6","30.6","34.4","4893","12844","Active"
"8/20/2025 4:00:00 PM","19009978","Active 1 Shallow","47.9","33","34.8","4862","12599","Active"
"8/20/2025 8:00:00 AM","19009978","Active 1 Shallow","47.3","28.9","34.1","4773","12686","Active"
"8/20/2025 12:00:00 AM","19009978","Active 1 Shallow","47.4","31","34.1","4934","13094","Active"
"8/19/2025 4:00:00 PM","19009978","Active 1 Shallow","48.3","32.9","35.5","5017","12717","Active"
"8/19/2025 8:00:00 AM","19009978","Active 1 Shallow","47.7","28.9","34.7","4872","12694","Active"
"8/19/2025 12:00:00 AM","19009978","Active 1 Shallow","48","31.6","35","5071","13062","Active"
"8/18/2025 4:00:00 PM","19009978","Active 1 Shallow","60.5","34","55","5017","7580","Active"
"8/18/2025 8:00:00 AM","19009978","Active 1 Shallow","47.6","29.3","34.5","4965","13014","Active"
"8/18/2025 12:00:00 AM","19009978","Active 1 Shallow","47.9","31.5","34.9","5071","13112","Active"
"8/17/2025 4:00:00 PM","19009978","Active 1 Shallow","48.1","33.6","35.1","5060","12982","Active"
"8/17/2025 8:00:00 AM","19009978","Active 1 Shallow","47","29.1","33.5","4965","13435","Active"
"8/17/2025 12:00:00 AM","19009978","Active 1 Shallow","48.9","31.4","36.5","5377","13238","Active"
"8/16/2025 4:00:00 PM","19009978","Active 1 Shallow","48.2","34.5","35.4","5170","13176","Active"
"8/16/2025 8:00:00 AM","19009978","Active 1 Shallow","48.6","28.8","36","5049","12597","Active"
"8/16/2025 12:00:00 AM","19009978","Active 1 Shallow","48","31.4","35.1","5226","13439","Active"
"8/15/2025 4:00:00 PM","19009978","Active 1 Shallow","48.4","34.4","35.7","5214","13157","Active"
"8/15/2025 8:00:00 AM","19009978","Active 1 Shallow","47.7","28","34.6","5017","13092","Active"
"8/15/2025 12:00:00 AM","19009978","Active 1 Shallow","48.2","30.5","35.3","5283","13481","Active"
"8/14/2025 4:00:00 PM","19009978","Active 1 Shallow","48.4","33.5","35.6","5181","13088","Active"
"8/14/2025 8:00:00 AM","19009978","Active 1 Shallow","47.8","26.4","34.8","4986","12945","Active"
"8/14/2025 12:00:00 AM","19009978","Active 1 Shallow","48.2","29.2","35.3","5147","13137","Active"
"8/13/2025 4:00:00 PM","19009978","Active 1 Shallow","49.2","32.5","37","5170","12515","Active"
"8/13/2025 8:00:00 AM","19009978","Active 1 Shallow","47.8","25.8","34.7","4954","12882","Active"
"8/13/2025 12:00:00 AM","19009978","Active 1 Shallow","48","28.5","35","5103","13134","Active"
"8/12/2025 4:00:00 PM","19009978","Active 1 Shallow","47.8","31.4","34.8","5125","13305","Active"
"8/12/2025 8:00:00 AM","19009978","Active 1 Shallow","46.5","26.4","32.8","4965","13764","Active"
"8/12/2025 12:00:00 AM","19009978","Active 1 Shallow","48.3","28.9","35.6","5147","13015","Active"
"8/11/2025 4:00:00 PM","19009978","Active 1 Shallow","49","31.7","36.6","5114","12551","Active"
"8/11/2025 8:00:00 AM","19009978","Active 1 Shallow","47.4","29.1","34.1","5103","13543","Active"
"8/11/2025 12:00:00 AM","19009978","Active 1 Shallow","48.1","31.5","35.1","5237","13433","Active"
"8/10/2025 4:00:00 PM","19009978","Active 1 Shallow","46.8","34.3","33.2","5260","14380","Active"
"8/10/2025 8:00:00 AM","19009978","Active 1 Shallow","50","28.7","38.3","5192","12096","Active"
"8/10/2025 12:00:00 AM","19009978","Active 1 Shallow","48.8","31","36.3","5413","13410","Active"
"8/9/2025 4:00:00 PM","19009978","Active 1 Shallow","48.7","32.9","36.2","5237","13006","Active"
"8/9/2025 8:00:00 AM","19009978","Active 1 Shallow","49.5","29.3","37.4","5330","12755","Active"
"8/9/2025 12:00:00 AM","19009978","Active 1 Shallow","48.7","31.5","36.2","5486","13605","Active"
"8/8/2025 4:00:00 PM","19009978","Active 1 Shallow","89.7","34.4","70.7","5523","6248","Active"
"8/8/2025 8:00:00 AM","19009978","Active 1 Shallow","49.4","28.5","37.2","5330","12829","Active"
"8/8/2025 12:00:00 AM","19009978","Active 1 Shallow","47.9","31.1","34.9","5573","14427","Active"
"8/7/2025 4:00:00 PM","19009978","Active 1 Shallow","48.7","34.2","36.1","5676","14118","Active"
"8/7/2025 8:00:00 AM","19009978","Active 1 Shallow","48.8","27.6","36.2","5822","14428","Active"
"8/7/2025 12:00:00 AM","19009978","Active 1 Shallow","63.1","30.3","57.6","5849","8356","Active"
"8/6/2025 4:00:00 PM","19009978","Active 1 Shallow","48.8","33.2","36.3","5755","14245","Active"
"8/6/2025 8:00:00 AM","19009978","Active 1 Shallow","48.4","26.3","35.7","5611","14128","Active"
"8/6/2025 12:00:00 AM","19009978","Active 1 Shallow","48.7","28.5","36.1","5877","14620","Active"
"8/5/2025 4:00:00 PM","19009978","Active 1 Shallow","48.4","31.6","35.6","5905","14916","Active"
"8/5/2025 8:00:00 AM","19009978","Active 1 Shallow","48.4","25.4","35.6","5919","14962","Active"
"8/5/2025 12:00:00 AM","19009978","Active 1 Shallow","48.4","27.7","35.7","6271","15831","Active"
"8/4/2025 4:00:00 PM","19009978","Active 1 Shallow","49.2","30.7","36.9","6678","16217","Active"
"8/4/2025 8:00:00 AM","19009978","Active 1 Shallow","48.8","24.3","36.3","8176","20234","Active"
"8/4/2025 12:00:00 AM","19009978","Active 1 Shallow","49.6","27.8","37.5","6413","15284","Active"
"8/3/2025 4:00:00 PM","19009978","Active 1 Shallow","49.2","30","37","7667","18559","Active"
"8/2/2025 4:00:00 PM","19009978","Active 1 Shallow","46.1","30.6","32.3","4083","11504","Active"
"8/1/2025 4:00:00 PM","19009978","Active 1 Shallow","46.9","30.8","33.4","4129","11197","Active"
"8/1/2025 12:00:00 AM","19009978","Active 1 Shallow","46.3","30.3","32.5","4200","11760","Active"
"7/31/2025 4:00:00 PM","19009978","Active 1 Shallow","46.1","30.9","32.3","4200","11844","Active"
"7/31/2025 8:00:00 AM","19009978","Active 1 Shallow","46.3","29.8","32.6","4200","11733","Active"
"7/31/2025 12:00:00 AM","19009978","Active 1 Shallow","46.6","31.6","32.9","4297","11870","Active"
"7/30/2025 4:00:00 PM","19009978","Active 1 Shallow","46","33.5","32.2","4297","12171","Active"
"7/30/2025 8:00:00 AM","19009978","Active 1 Shallow","46.6","29.8","32.9","4216","11637","Active"
"7/30/2025 12:00:00 AM","19009978","Active 1 Shallow","46.6","31.7","32.9","4347","12004","Active"
"7/29/2025 4:00:00 PM","19009978","Active 1 Shallow","46.3","33.4","32.6","4297","12011","Active"
"7/29/2025 8:00:00 AM","19009978","Active 1 Shallow","46.7","29.7","33.1","4232","11594","Active"
"7/29/2025 12:00:00 AM","19009978","Active 1 Shallow","46.7","31.7","33.1","4381","12010","Active"
"7/28/2025 4:00:00 PM","19009978","Active 1 Shallow","47","33.3","33.5","4322","11692","Active"
"7/28/2025 8:00:00 AM","19009978","Active 1 Shallow","46.5","29.7","32.8","4322","11976","Active"
"7/28/2025 12:00:00 AM","19009978","Active 1 Shallow","46.9","31.6","33.4","4415","12012","Active"
"7/27/2025 4:00:00 PM","19009978","Active 1 Shallow","46.8","33.2","33.3","4441","12093","Active"
"7/27/2025 8:00:00 AM","19009978","Active 1 Shallow","46.6","29.9","32.9","4347","12005","Active"
"7/27/2025 12:00:00 AM","19009978","Active 1 Shallow","47","31.8","33.5","4432","11999","Active"
"7/26/2025 4:00:00 PM","19009978","Active 1 Shallow","47.5","33.3","34.4","4467","11757","Active"
"7/26/2025 8:00:00 AM","19009978","Active 1 Shallow","46.7","29.8","33.1","4347","11910","Active"
"7/25/2025 4:00:00 PM","19009978","Active 1 Shallow","46.3","33.2","32.5","4476","12523","Active"
"7/25/2025 8:00:00 AM","19009978","Active 1 Shallow","47.9","29.5","34.8","4381","11346","Active"
"7/25/2025 12:00:00 AM","19009978","Active 1 Shallow","52.5","31.4","42.5","4494","9255","Active"
"7/24/2025 4:00:00 PM","19009978","Active 1 Shallow","47.2","32.8","33.9","4485","11975","Active"
"7/24/2025 8:00:00 AM","19009978","Active 1 Shallow","46.3","29.3","32.6","4432","12385","Active"
"7/24/2025 12:00:00 AM","19009978","Active 1 Shallow","47.5","31","34.3","4547","12005","Active"
"7/23/2025 4:00:00 PM","19009978","Active 1 Shallow","48","32.2","35","4459","11497","Active"
"7/23/2025 8:00:00 AM","19009978","Active 1 Shallow","47.3","29.3","34","4467","11910","Active"
"7/23/2025 12:00:00 AM","19009978","Active 1 Shallow","46.2","31","32.4","4538","12746","Active"
"7/22/2025 4:00:00 PM","19009978","Active 1 Shallow","47.4","32.6","34.1","4520","12000","Active"
"7/22/2025 8:00:00 AM","19009978","Active 1 Shallow","46.4","29.3","32.7","4476","12449","Active"
"7/22/2025 12:00:00 AM","19009978","Active 1 Shallow","47","31.2","33.6","4621","12485","Active"
"7/21/2025 4:00:00 PM","19009978","Active 1 Shallow","47.3","32.8","33.9","4584","12229","Active"
"7/21/2025 8:00:00 AM","19009978","Active 1 Shallow","46.3","29.3","32.6","4520","12611","Active"
"7/21/2025 12:00:00 AM","19009978","Active 1 Shallow","47.5","31.2","34.3","4566","12056","Active"
"7/20/2025 4:00:00 PM","19009978","Active 1 Shallow","47.4","32.7","34.2","4602","12168","Active"
"7/20/2025 8:00:00 AM","19009978","Active 1 Shallow","47.1","28.9","33.7","4503","12110","Active"
"7/20/2025 12:00:00 AM","19009978","Active 1 Shallow","47.4","30.7","34.1","4621","12263","Active"
"7/19/2025 4:00:00 PM","19009978","Active 1 Shallow","47.6","32.3","34.5","4649","12167","Active"
"7/19/2025 8:00:00 AM","19009978","Active 1 Shallow","47.2","28.4","33.8","4566","12246","Active"
"7/19/2025 12:00:00 AM","19009978","Active 1 Shallow","47.5","30.6","34.4","4734","12459","Active"
"7/18/2025 4:00:00 PM","19009978","Active 1 Shallow","47.4","32.5","34.1","4724","12518","Active"
"7/18/2025 8:00:00 AM","19009978","Active 1 Shallow","46.5","28.3","32.9","4639","12838","Active"
"7/18/2025 12:00:00 AM","19009978","Active 1 Shallow","46.5","30","32.8","4705","13032","Active"
"7/17/2025 4:00:00 PM","19009978","Active 1 Shallow","48.3","31.5","35.5","4686","11880","Active"
"7/17/2025 8:00:00 AM","19009978","Active 1 Shallow","46.1","28.8","32.2","4686","13264","Active"
"7/17/2025 12:00:00 AM","19009978","Active 1 Shallow","46.8","30.6","33.3","4822","13161","Active"
"7/16/2025 4:00:00 PM","19009978","Active 1 Shallow","48","32","35.1","4744","12188","Active"
"7/16/2025 8:00:00 AM","19009978","Active 1 Shallow","102","28.3","85","4677","283","Active"
"7/16/2025 12:00:00 AM","19009978","Active 1 Shallow","49.1","30.2","36.7","4812","11755","Active"
"7/15/2025 4:00:00 PM","19009978","Active 1 Shallow","47.2","32.1","33.8","4842","12959","Active"
"7/15/2025 8:00:00 AM","19009978","Active 1 Shallow","47.5","28","34.3","4744","12524","Active"
"7/15/2025 12:00:00 AM","19009978","Active 1 Shallow","47.1","30.1","33.7","4763","12825","Active"
"7/14/2025 4:00:00 PM","19009978","Active 1 Shallow","48.1","31.9","35.2","4832","12362","Active"
"7/14/2025 8:00:00 AM","19009978","Active 1 Shallow","48.2","27","35.3","4630","11820","Active"
"7/14/2025 12:00:00 AM","19009978","Active 1 Shallow","45.1","29.8","30.9","4882","14502","Active"
"7/13/2025 4:00:00 PM","19009978","Active 1 Shallow","52.4","31.9","42.4","4986","10310","Active"
"7/13/2025 8:00:00 AM","19009978","Active 1 Shallow","45.3","26.9","31.2","4715","13846","Active"
"7/13/2025 12:00:00 AM","19009978","Active 1 Shallow","47.9","29.1","34.9","4852","12545","Active"
"7/12/2025 4:00:00 PM","19009978","Active 1 Shallow","48","30.9","35.1","4934","12665","Active"
"7/12/2025 8:00:00 AM","19009978","Active 1 Shallow","47.2","28","33.9","4893","13086","Active"
"7/12/2025 12:00:00 AM","19009978","Active 1 Shallow","48.2","29.9","35.4","5028","12786","Active"
"7/11/2025 4:00:00 PM","19009978","Active 1 Shallow","47.8","31","34.7","5007","13010","Active"
"7/11/2025 8:00:00 AM","19009978","Active 1 Shallow","47.6","28.3","34.5","4996","13093","Active"
"7/11/2025 12:00:00 AM","19009978","Active 1 Shallow","46","30.5","32.1","5158","14651","Active"
"7/10/2025 4:00:00 PM","19009978","Active 1 Shallow","48.2","32.7","35.3","5158","13165","Active"
"7/10/2025 8:00:00 AM","19009978","Active 1 Shallow","49.4","27.2","37.3","4812","11556","Active"
"7/10/2025 12:00:00 AM","19009978","Active 1 Shallow","70.1","30.1","62.7","4832","6267","Active"
"7/9/2025 4:00:00 PM","19009978","Active 1 Shallow","48.2","32.5","35.3","5103","13016","Active"
"7/9/2025 8:00:00 AM","19009978","Active 1 Shallow","47.3","26.3","34","4934","13150","Active"
"7/9/2025 12:00:00 AM","19009978","Active 1 Shallow","49.2","29.1","36.9","5071","12308","Active"
"7/8/2025 4:00:00 PM","19009978","Active 1 Shallow","48.1","31.5","35.3","5226","13358","Active"
"7/8/2025 8:00:00 AM","19009978","Active 1 Shallow","47.8","27.5","34.7","5017","13034","Active"
"7/8/2025 12:00:00 AM","19009978","Active 1 Shallow","48.1","29.6","35.1","5136","13179","Active"
"7/7/2025 4:00:00 PM","19009978","Active 1 Shallow","48","31.6","35.1","5192","13344","Active"
"7/7/2025 8:00:00 AM","19009978","Active 1 Shallow","47.2","26.8","33.8","5028","13454","Active"
"7/7/2025 12:00:00 AM","19009978","Active 1 Shallow","59","29.1","53","5226","8244","Active"
"7/6/2025 4:00:00 PM","19009978","Active 1 Shallow","48.8","31.4","36.2","5181","12841","Active"
"7/6/2025 8:00:00 AM","19009978","Active 1 Shallow","48","26.2","35","5060","13047","Active"
"7/6/2025 12:00:00 AM","19009978","Active 1 Shallow","47.8","28.5","34.8","5039","13066","Active"
"7/5/2025 4:00:00 PM","19009978","Active 1 Shallow","49.5","30.2","37.4","5017","11994","Active"
"7/5/2025 8:00:00 AM","19009978","Active 1 Shallow","48.3","26.7","35.5","5170","13118","Active"
