,El-array,xA (m),xB (m),xM (m),xN (m),Global xA (m),Global xB (m),Global xM (m),Global xN (m),Rho (Ohm.m),Dev. M,Dev. Rho (%),M (mV/V),SP (mV),VMN (mV),IAB (mA),TX RX,Time (ms),Coef. k (m),Dev. coef. k (%),Metal factor,yA (m),yB (m),yM (m),yN (m),Global yA (m),Global yB (m),Global yM (m),Global yN (m),zA (m),zB (m),zM (m),zN (m),Global zA (m),Global zB (m),Global zM (m),Global zN (m),N° electrode A,N° electrode B,N° electrode M,N° electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Water Depth,Water resitivity,Rising PP,M1 (mV/V),M2 (mV/V),M3 (mV/V),M4 (mV/V),M5 (mV/V),M6 (mV/V),M7 (mV/V),M8 (mV/V),M9 (mV/V),M10 (mV/V),M11 (mV/V),M12 (mV/V),M13 (mV/V),M14 (mV/V),M15 (mV/V),M16 (mV/V),M17 (mV/V),M18 (mV/V),M19 (mV/V),M20 (mV/V),Mdly (ms),TM1 (ms),TM2 (ms),TM3 (ms),TM4 (ms),TM5 (ms),TM6 (ms),TM7 (ms),TM8 (ms),TM9 (ms),TM10 (ms),TM11 (ms),TM12 (ms),TM13 (ms),TM14 (ms),TM15 (ms),TM16 (ms),TM17 (ms),TM18 (ms),TM19 (ms),TM20 (ms),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (°C),Rx-Bat (V),Rx Temp. (°C),Date,Gapfiller,Synch,Continuous survey marker,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,25.00,34.00,29.00,30.00,25.00,34.00,29.00,30.00,14.95,0.16,0.03,3.03,24.31,50.457,212.069,tx rx 50%,500,62.83,250.000,202.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,35,30,31,0.00,0.00,0.00,0.00,0.00,0.00,false,24.92,0.31,4.26,2.88,2.33,2.22,2.01,1.84,1.73,1.64,1.53,1.46,1.43,1.39,1.29,1.17,1.09,1.05,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,60,13,0.282,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,1,0,13.27,15.0,12.93,19.9,2/21/2026 5:04:35 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,25.00,34.00,28.00,31.00,25.00,34.00,28.00,31.00,12.89,0.08,0.02,2.91,52.09,145.043,212.069,tx rx 50%,500,18.85,133.333,225.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,35,29,32,0.00,0.00,0.00,0.00,0.00,0.00,false,24.04,0.21,4.15,2.79,2.26,2.18,1.99,1.81,1.68,1.56,1.46,1.37,1.29,1.23,1.17,1.11,1.05,1.00,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,60,13,0.282,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,3,0,13.27,15.0,12.93,19.9,2/21/2026 5:04:35 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,25.00,34.00,27.00,32.00,25.00,34.00,27.00,32.00,12.07,0.16,0.04,2.88,-48.13,290.940,212.069,tx rx 50%,500,8.80,140.000,238.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,35,28,33,0.00,0.00,0.00,0.00,0.00,0.00,false,23.88,0.11,4.09,2.74,2.22,2.15,1.96,1.79,1.67,1.55,1.45,1.36,1.28,1.22,1.16,1.09,1.04,1.00,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,60,13,0.282,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,5,0,13.27,15.0,12.93,19.9,2/21/2026 5:04:35 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,26.00,35.00,30.00,31.00,26.00,35.00,30.00,31.00,12.27,0.05,0.06,3.89,59.03,51.413,263.278,tx rx 50%,500,62.83,250.000,317.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,36,31,32,0.00,0.00,0.00,0.00,0.00,0.00,false,26.26,1.96,5.65,4.13,3.45,3.25,2.98,2.74,2.54,2.38,2.22,2.09,1.96,1.85,1.76,1.68,1.60,1.52,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,92,24,0.350,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,1,0,13.23,15.0,12.94,19.9,2/21/2026 5:04:40 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,26.00,35.00,29.00,32.00,26.00,35.00,29.00,32.00,12.72,0.10,0.07,3.08,-22.97,177.731,263.278,tx rx 50%,500,18.85,133.333,241.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,36,30,33,0.00,0.00,0.00,0.00,0.00,0.00,false,24.25,0.52,4.41,3.03,2.47,2.37,2.17,1.98,1.84,1.71,1.59,1.50,1.42,1.34,1.28,1.22,1.16,1.11,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,92,24,0.350,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,3,0,13.23,15.0,12.94,19.9,2/21/2026 5:04:40 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,26.00,35.00,28.00,33.00,26.00,35.00,28.00,33.00,11.64,0.13,0.08,3.01,22.08,348.260,263.278,tx rx 50%,500,8.80,140.000,258.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,36,29,34,0.00,0.00,0.00,0.00,0.00,0.00,false,24.10,0.40,4.32,2.94,2.40,2.31,2.11,1.92,1.79,1.66,1.55,1.46,1.37,1.30,1.23,1.17,1.12,1.06,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,92,24,0.350,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,5,0,13.23,15.0,12.94,19.9,2/21/2026 5:04:40 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,27.00,36.00,31.00,32.00,27.00,36.00,31.00,32.00,13.32,0.14,0.02,3.09,-107.39,50.623,238.825,tx rx 50%,500,62.83,250.000,232.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28,37,32,33,0.00,0.00,0.00,0.00,0.00,0.00,false,24.69,0.55,4.43,3.03,2.46,2.34,2.13,1.95,1.79,1.66,1.57,1.49,1.42,1.37,1.29,1.21,1.16,1.10,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,64,15,0.268,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,1,0,13.26,15.0,12.93,19.9,2/21/2026 5:04:45 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,27.00,36.00,30.00,33.00,27.00,36.00,30.00,33.00,12.22,0.12,0.01,3.76,31.67,154.807,238.825,tx rx 50%,500,18.85,133.333,307.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28,37,31,34,0.00,0.00,0.00,0.00,0.00,0.00,false,25.99,1.78,5.49,3.97,3.30,3.12,2.85,2.61,2.41,2.24,2.10,1.98,1.87,1.77,1.67,1.58,1.51,1.43,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,64,15,0.268,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,3,0,13.26,15.0,12.93,19.9,2/21/2026 5:04:45 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,27.00,36.00,29.00,34.00,27.00,36.00,29.00,34.00,11.74,0.18,0.01,3.27,29.47,318.784,238.825,tx rx 50%,500,8.80,140.000,278.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28,37,30,35,0.00,0.00,0.00,0.00,0.00,0.00,false,24.86,0.86,4.72,3.29,2.71,2.59,2.36,2.16,2.00,1.86,1.74,1.64,1.54,1.46,1.39,1.31,1.25,1.19,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,64,15,0.268,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,5,0,13.26,15.0,12.93,19.9,2/21/2026 5:04:45 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,28.00,37.00,32.00,33.00,28.00,37.00,32.00,33.00,12.63,0.24,0.07,4.73,85.19,51.319,255.235,tx rx 50%,500,62.83,250.000,374.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29,38,33,34,0.00,0.00,0.00,0.00,0.00,0.00,false,28.57,3.68,7.03,5.29,4.48,4.18,3.80,3.46,3.20,2.99,2.79,2.63,2.48,2.32,2.19,2.09,2.00,1.91,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,74,19,0.291,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,1,0,13.26,15.0,12.94,19.9,2/21/2026 5:04:50 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,28.00,37.00,31.00,34.00,28.00,37.00,31.00,34.00,12.21,0.15,0.06,3.76,-42.90,165.349,255.235,tx rx 50%,500,18.85,133.333,307.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29,38,32,35,0.00,0.00,0.00,0.00,0.00,0.00,false,26.18,1.84,5.51,3.97,3.30,3.12,2.84,2.58,2.39,2.22,2.07,1.95,1.84,1.74,1.65,1.56,1.49,1.42,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,74,19,0.291,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,3,0,13.26,15.0,12.94,19.9,2/21/2026 5:04:50 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,28.00,37.00,30.00,35.00,28.00,37.00,30.00,35.00,11.24,0.07,0.04,3.39,-120.62,326.070,255.235,tx rx 50%,500,8.80,140.000,301.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29,38,31,36,0.00,0.00,0.00,0.00,0.00,0.00,false,25.11,1.07,4.89,3.45,2.85,2.72,2.48,2.26,2.10,1.96,1.82,1.72,1.62,1.53,1.45,1.37,1.31,1.25,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,74,19,0.291,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,5,0,13.26,15.0,12.94,19.9,2/21/2026 5:04:50 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,29.00,38.00,33.00,34.00,29.00,38.00,33.00,34.00,13.06,0.18,0.03,4.06,-15.60,50.414,242.516,tx rx 50%,500,62.83,250.000,310.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30,39,34,35,0.00,0.00,0.00,0.00,0.00,0.00,false,27.03,2.40,5.95,4.35,3.65,3.42,3.10,2.85,2.64,2.46,2.30,2.15,2.03,1.94,1.85,1.73,1.63,1.55,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,55,13,0.225,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,1,0,13.27,15.0,12.94,19.9,2/21/2026 5:04:56 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,29.00,38.00,32.00,35.00,29.00,38.00,32.00,35.00,12.61,0.13,0.03,3.63,-57.43,162.224,242.516,tx rx 50%,500,18.85,133.333,287.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30,39,33,36,0.00,0.00,0.00,0.00,0.00,0.00,false,25.90,1.63,5.30,3.78,3.13,2.96,2.69,2.46,2.27,2.11,1.98,1.86,1.74,1.65,1.57,1.48,1.42,1.36,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,55,13,0.225,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,3,0,13.27,15.0,12.94,19.9,2/21/2026 5:04:56 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,29.00,38.00,31.00,36.00,29.00,38.00,31.00,36.00,10.48,0.06,0.02,3.31,-34.96,289.007,242.516,tx rx 50%,500,8.80,140.000,315.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30,39,32,37,0.00,0.00,0.00,0.00,0.00,0.00,false,25.06,1.00,4.80,3.35,2.75,2.62,2.39,2.18,2.02,1.88,1.75,1.65,1.55,1.46,1.39,1.32,1.25,1.20,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,55,13,0.225,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,5,0,13.27,15.0,12.94,19.9,2/21/2026 5:04:56 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,30.00,39.00,34.00,35.00,30.00,39.00,34.00,35.00,14.84,0.28,0.03,2.76,-126.05,49.860,211.156,tx rx 50%,500,62.83,250.000,185.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31,40,35,36,0.00,0.00,0.00,0.00,0.00,0.00,false,23.84,-0.11,3.90,2.57,2.06,2.00,1.81,1.64,1.52,1.44,1.37,1.28,1.21,1.13,1.07,1.01,0.96,0.92,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,45,9,0.211,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,1,0,13.29,15.0,12.94,19.9,2/21/2026 5:05:01 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,30.00,39.00,33.00,36.00,30.00,39.00,33.00,36.00,12.27,0.06,0.01,3.24,-11.20,137.472,211.156,tx rx 50%,500,18.85,133.333,264.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31,40,34,37,0.00,0.00,0.00,0.00,0.00,0.00,false,25.02,0.87,4.70,3.26,2.66,2.54,2.31,2.11,1.95,1.82,1.70,1.59,1.49,1.41,1.34,1.27,1.21,1.15,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,45,9,0.211,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,3,0,13.29,15.0,12.94,19.9,2/21/2026 5:05:01 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,30.00,39.00,32.00,37.00,30.00,39.00,32.00,37.00,10.38,0.18,0.02,3.53,-19.28,249.185,211.156,tx rx 50%,500,8.80,140.000,339.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31,40,33,38,0.00,0.00,0.00,0.00,0.00,0.00,false,25.61,1.34,5.11,3.63,3.00,2.86,2.60,2.38,2.21,2.06,1.92,1.80,1.70,1.61,1.53,1.45,1.38,1.32,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,45,9,0.211,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,5,0,13.29,15.0,12.94,19.9,2/21/2026 5:05:01 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,31.00,40.00,35.00,36.00,31.00,40.00,35.00,36.00,10.81,0.14,0.01,3.10,124.32,45.512,264.496,tx rx 50%,500,62.83,250.000,286.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,41,36,37,0.00,0.00,0.00,0.00,0.00,0.00,false,24.41,0.50,4.41,3.01,2.47,2.40,2.19,2.00,1.85,1.73,1.61,1.52,1.43,1.36,1.31,1.24,1.18,1.14,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,19,5,0.073,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,1,0,13.29,15.0,12.93,19.9,2/21/2026 5:05:06 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,31.00,40.00,34.00,37.00,31.00,40.00,34.00,37.00,11.52,0.07,0.00,2.87,-95.24,161.701,264.496,tx rx 50%,500,18.85,133.333,248.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,41,35,38,0.00,0.00,0.00,0.00,0.00,0.00,false,24.02,0.12,4.09,2.74,2.21,2.13,1.94,1.77,1.64,1.53,1.42,1.33,1.26,1.18,1.13,1.07,1.02,0.98,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,19,5,0.073,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,3,0,13.29,15.0,12.93,19.9,2/21/2026 5:05:06 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,31.00,40.00,33.00,38.00,31.00,40.00,33.00,38.00,9.52,0.08,0.02,3.25,-3.73,286.189,264.496,tx rx 50%,500,8.80,140.000,341.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,41,34,39,0.00,0.00,0.00,0.00,0.00,0.00,false,24.99,0.85,4.69,3.25,2.66,2.54,2.31,2.12,1.97,1.83,1.71,1.61,1.52,1.43,1.37,1.30,1.24,1.18,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,19,5,0.073,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,5,0,13.29,15.0,12.93,19.9,2/21/2026 5:05:06 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,32.00,41.00,36.00,37.00,32.00,41.00,36.00,37.00,11.43,0.02,0.05,2.94,-92.63,44.342,243.777,tx rx 50%,500,62.83,250.000,257.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33,42,37,38,0.00,0.00,0.00,0.00,0.00,0.00,false,23.95,0.19,4.16,2.81,2.29,2.20,2.02,1.87,1.73,1.60,1.50,1.43,1.38,1.31,1.24,1.17,1.09,1.05,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,18,4,0.073,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,1,0,13.31,15.0,12.93,19.9,2/21/2026 5:05:11 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,32.00,41.00,35.00,38.00,32.00,41.00,35.00,38.00,9.84,0.08,0.06,3.01,129.97,127.314,243.777,tx rx 50%,500,18.85,133.333,306.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33,42,36,39,0.00,0.00,0.00,0.00,0.00,0.00,false,24.12,0.37,4.30,2.93,2.39,2.30,2.10,1.92,1.79,1.67,1.55,1.46,1.39,1.32,1.25,1.19,1.13,1.08,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,18,4,0.073,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,3,0,13.31,15.0,12.93,19.9,2/21/2026 5:05:11 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,32.00,41.00,34.00,39.00,32.00,41.00,34.00,39.00,9.18,0.11,0.07,2.98,19.81,254.528,243.777,tx rx 50%,500,8.80,140.000,323.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33,42,35,40,0.00,0.00,0.00,0.00,0.00,0.00,false,24.04,0.28,4.23,2.87,2.33,2.25,2.07,1.89,1.75,1.63,1.53,1.45,1.37,1.29,1.23,1.17,1.11,1.07,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,18,4,0.073,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,5,0,13.31,15.0,12.93,19.9,2/21/2026 5:05:11 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,33.00,42.00,37.00,38.00,33.00,42.00,37.00,38.00,9.27,0.34,0.06,3.44,99.41,43.844,297.168,tx rx 50%,500,62.83,250.000,370.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,43,38,39,0.00,0.00,0.00,0.00,0.00,0.00,false,24.94,1.09,4.94,3.51,2.94,2.82,2.60,2.41,2.27,2.14,2.00,1.85,1.69,1.54,1.41,1.31,1.23,1.17,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,16,5,0.053,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,1,0,13.30,15.0,12.94,19.9,2/21/2026 5:05:16 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,33.00,42.00,36.00,39.00,33.00,42.00,36.00,39.00,9.67,0.10,0.03,3.23,22.64,152.398,297.168,tx rx 50%,500,18.85,133.333,334.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,43,37,40,0.00,0.00,0.00,0.00,0.00,0.00,false,24.55,0.74,4.62,3.20,2.65,2.54,2.33,2.13,1.98,1.85,1.74,1.64,1.54,1.47,1.39,1.33,1.27,1.22,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,16,5,0.053,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,3,0,13.30,15.0,12.94,19.9,2/21/2026 5:05:16 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,33.00,42.00,35.00,40.00,33.00,42.00,35.00,40.00,8.57,0.10,0.03,3.29,118.24,289.522,297.168,tx rx 50%,500,8.80,140.000,383.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,43,36,41,0.00,0.00,0.00,0.00,0.00,0.00,false,24.67,0.84,4.71,3.28,2.71,2.60,2.37,2.18,2.03,1.90,1.78,1.68,1.59,1.50,1.43,1.36,1.30,1.24,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,16,5,0.053,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,5,0,13.30,15.0,12.94,19.9,2/21/2026 5:05:16 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,34.00,43.00,38.00,39.00,34.00,43.00,38.00,39.00,9.92,0.11,0.05,3.34,12.80,42.687,270.254,tx rx 50%,500,62.83,250.000,336.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35,44,39,40,0.00,0.00,0.00,0.00,0.00,0.00,false,24.81,0.88,4.76,3.35,2.78,2.65,2.45,2.25,2.08,1.94,1.80,1.71,1.64,1.57,1.47,1.39,1.33,1.29,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,16,4,0.059,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,1,0,13.29,15.0,12.94,19.9,2/21/2026 5:05:21 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,34.00,43.00,37.00,40.00,34.00,43.00,37.00,40.00,9.49,0.10,0.05,3.29,89.06,136.058,270.254,tx rx 50%,500,18.85,133.333,346.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35,44,38,41,0.00,0.00,0.00,0.00,0.00,0.00,false,24.81,0.85,4.71,3.29,2.72,2.60,2.38,2.18,2.03,1.90,1.77,1.67,1.58,1.50,1.42,1.35,1.29,1.23,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,16,4,0.059,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,3,0,13.29,15.0,12.94,19.9,2/21/2026 5:05:21 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,34.00,43.00,36.00,41.00,34.00,43.00,36.00,41.00,8.61,0.02,0.02,3.27,15.78,264.524,270.254,tx rx 50%,500,8.80,140.000,379.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35,44,37,42,0.00,0.00,0.00,0.00,0.00,0.00,false,24.78,0.80,4.67,3.25,2.68,2.57,2.35,2.15,2.00,1.87,1.75,1.65,1.56,1.48,1.41,1.34,1.28,1.23,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,16,4,0.059,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,5,0,13.29,15.0,12.94,19.9,2/21/2026 5:05:21 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,35.00,44.00,39.00,40.00,35.00,44.00,39.00,40.00,11.13,0.09,0.07,3.06,-19.45,39.101,220.771,tx rx 50%,500,62.83,250.000,274.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36,45,40,41,0.00,0.00,0.00,0.00,0.00,0.00,false,24.37,0.51,4.38,2.99,2.46,2.37,2.16,1.96,1.80,1.69,1.57,1.47,1.39,1.32,1.24,1.18,1.12,1.06,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,10,2,0.046,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,1,0,13.31,15.0,12.94,19.9,2/21/2026 5:05:26 PM,0,1,0,0.0,0.00,0.0
