,El-array,xA (m),xB (m),xM (m),xN (m),Global xA (m),Global xB (m),Global xM (m),Global xN (m),Rho (Ohm.m),Dev. M,Dev. Rho (%),M (mV/V),SP (mV),VMN (mV),IAB (mA),TX RX,Time (ms),Coef. k (m),Dev. coef. k (%),Metal factor,yA (m),yB (m),yM (m),yN (m),Global yA (m),Global yB (m),Global yM (m),Global yN (m),zA (m),zB (m),zM (m),zN (m),Global zA (m),Global zB (m),Global zM (m),Global zN (m),N° electrode A,N° electrode B,N° electrode M,N° electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Water Depth,Water resitivity,Rising PP,M1 (mV/V),M2 (mV/V),M3 (mV/V),M4 (mV/V),M5 (mV/V),M6 (mV/V),M7 (mV/V),M8 (mV/V),M9 (mV/V),M10 (mV/V),M11 (mV/V),M12 (mV/V),M13 (mV/V),M14 (mV/V),M15 (mV/V),M16 (mV/V),M17 (mV/V),M18 (mV/V),M19 (mV/V),M20 (mV/V),Mdly (ms),TM1 (ms),TM2 (ms),TM3 (ms),TM4 (ms),TM5 (ms),TM6 (ms),TM7 (ms),TM8 (ms),TM9 (ms),TM10 (ms),TM11 (ms),TM12 (ms),TM13 (ms),TM14 (ms),TM15 (ms),TM16 (ms),TM17 (ms),TM18 (ms),TM19 (ms),TM20 (ms),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (°C),Rx-Bat (V),Rx Temp. (°C),Date,Gapfiller,Synch,Continuous survey marker,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,0.00,3.00,1.00,2.00,0.00,3.00,1.00,2.00,34.23,0.02,0.03,0.24,36.08,49.243,9.039,tx rx 50%,500,6.28,400.000,7.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,4,2,3,0.00,0.00,0.00,0.00,0.00,0.00,false,12.76,-4.63,0.20,-0.65,-0.69,-0.42,-0.36,-0.33,-0.29,-0.27,-0.26,-0.23,-0.02,0.09,-0.03,-0.14,-0.17,-0.15,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,19,0,2.123,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.33,28.0,16.36,38.2,2025/09/13 15:47:28,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,1.00,4.00,2.00,3.00,1.00,4.00,2.00,3.00,35.46,27.76,3.38,-5.73,-135.01,52.020,9.218,tx rx 50%,500,6.28,400.000,-161.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,5,3,4,0.00,0.00,0.00,0.00,0.00,0.00,false,7.29,-10.66,-5.99,-7.00,-7.08,-6.76,-6.65,-6.55,-6.46,-6.39,-6.31,-6.23,-5.96,-5.56,-5.51,-5.71,-5.79,-5.75,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,21,0,2.312,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.33,28.0,16.36,38.3,2025/09/13 15:47:33,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,2.00,5.00,3.00,4.00,2.00,5.00,3.00,4.00,35.29,24.62,2.88,-3.39,-27.13,49.945,8.893,tx rx 50%,500,6.28,400.000,-96.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,6,4,5,0.00,0.00,0.00,0.00,0.00,0.00,false,9.92,-7.93,-3.29,-4.42,-4.55,-4.22,-4.15,-4.12,-4.08,-4.10,-4.10,-4.02,-3.83,-3.48,-3.44,-3.69,-3.80,-3.80,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,19,0,2.132,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.33,28.0,16.36,38.3,2025/09/13 15:47:40,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,3.00,6.00,4.00,5.00,3.00,6.00,4.00,5.00,35.60,17.79,2.12,-2.79,-49.14,51.578,9.103,tx rx 50%,500,6.28,400.000,-78.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,7,5,6,0.00,0.00,0.00,0.00,0.00,0.00,false,11.37,-6.87,-2.37,-3.46,-3.71,-3.54,-3.54,-3.57,-3.58,-3.58,-3.58,-3.55,-3.39,-3.22,-3.25,-3.40,-3.48,-3.50,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,18,0,1.942,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.33,28.0,16.36,38.3,2025/09/13 15:47:47,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,7.00,5.00,6.00,4.00,7.00,5.00,6.00,32.87,21.45,2.69,-4.89,-109.70,49.314,9.427,tx rx 50%,500,6.28,400.000,-148.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,8,6,7,0.00,0.00,0.00,0.00,0.00,0.00,false,6.68,-10.24,-5.36,-6.14,-6.13,-5.83,-5.70,-5.60,-5.48,-5.38,-5.31,-5.22,-5.03,-4.67,-4.46,-4.62,-4.77,-4.77,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,23,0,2.431,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.33,28.0,16.36,38.3,2025/09/13 15:47:54,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,8.00,6.00,7.00,5.00,8.00,6.00,7.00,33.30,10.22,1.54,-1.79,108.36,46.527,8.778,tx rx 50%,500,6.28,400.000,-53.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,9,7,8,0.00,0.00,0.00,0.00,0.00,0.00,false,13.95,-5.86,-1.46,-2.58,-2.97,-2.77,-2.67,-2.64,-2.63,-2.62,-2.61,-2.54,-2.44,-2.36,-2.38,-2.48,-2.54,-2.57,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,16,0,1.815,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.32,28.0,16.36,38.3,2025/09/13 15:48:02,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,6.00,9.00,7.00,8.00,6.00,9.00,7.00,8.00,32.20,35.33,4.29,-7.64,-124.37,45.535,8.886,tx rx 50%,500,6.28,400.000,-237.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,10,8,9,0.00,0.00,0.00,0.00,0.00,0.00,false,6.45,-12.77,-8.11,-8.95,-9.10,-8.92,-8.73,-8.57,-8.43,-8.29,-8.15,-8.05,-7.94,-7.74,-7.57,-7.56,-7.60,-7.55,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,16,0,1.855,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.32,28.0,16.36,38.4,2025/09/13 15:48:09,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,7.00,10.00,8.00,9.00,7.00,10.00,8.00,9.00,28.17,24.70,3.01,-5.00,-80.09,46.756,10.428,tx rx 50%,500,6.28,400.000,-177.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,11,9,10,0.00,0.00,0.00,0.00,0.00,0.00,false,9.26,-10.33,-5.60,-6.38,-6.41,-6.14,-6.03,-5.93,-5.84,-5.74,-5.62,-5.48,-5.27,-5.00,-4.84,-4.89,-4.94,-4.89,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,20,0,1.891,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.33,28.0,16.35,38.6,2025/09/13 15:48:16,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,8.00,11.00,9.00,10.00,8.00,11.00,9.00,10.00,24.84,22.33,3.17,-6.99,48.41,45.092,11.405,tx rx 50%,500,6.28,400.000,-281.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,12,10,11,0.00,0.00,0.00,0.00,0.00,0.00,false,7.77,-12.31,-7.68,-8.55,-8.75,-8.41,-8.13,-7.94,-7.77,-7.62,-7.46,-7.27,-7.13,-7.08,-7.04,-6.96,-6.86,-6.72,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,14,0,1.193,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.33,28.0,16.35,38.6,2025/09/13 15:48:23,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,9.00,12.00,10.00,11.00,9.00,12.00,10.00,11.00,18.44,28.39,3.58,-6.48,-100.59,48.983,16.688,tx rx 50%,500,6.28,400.000,-351.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,13,11,12,0.00,0.00,0.00,0.00,0.00,0.00,false,7.80,-11.62,-7.01,-7.97,-7.96,-7.64,-7.53,-7.42,-7.31,-7.21,-7.12,-6.93,-6.59,-6.33,-6.41,-6.51,-6.47,-6.39,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,28,0,1.706,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.33,28.0,16.35,38.6,2025/09/13 15:48:30,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,10.00,13.00,11.00,12.00,10.00,13.00,11.00,12.00,17.78,19.24,2.32,-3.16,-87.04,46.574,16.460,tx rx 50%,500,6.28,400.000,-177.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,14,12,13,0.00,0.00,0.00,0.00,0.00,0.00,false,12.76,-7.77,-3.23,-4.28,-4.59,-4.31,-4.10,-3.98,-3.90,-3.78,-3.72,-3.71,-3.60,-3.47,-3.63,-3.82,-3.85,-3.83,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,22,0,1.312,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.32,28.0,16.34,38.6,2025/09/13 15:48:37,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,11.00,14.00,12.00,13.00,11.00,14.00,12.00,13.00,15.99,18.13,2.18,-3.06,-12.06,47.882,18.809,tx rx 50%,500,6.28,400.000,-191.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,15,13,14,0.00,0.00,0.00,0.00,0.00,0.00,false,10.86,-8.00,-3.39,-4.45,-4.54,-4.12,-3.97,-3.87,-3.76,-3.66,-3.59,-3.54,-3.32,-3.05,-3.12,-3.22,-3.21,-3.17,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,21,0,1.129,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.32,29.0,16.34,38.7,2025/09/13 15:48:44,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,12.00,15.00,13.00,14.00,12.00,15.00,13.00,14.00,14.98,29.47,3.48,-6.30,-19.97,48.688,20.426,tx rx 50%,500,6.28,400.000,-420.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,16,14,15,0.00,0.00,0.00,0.00,0.00,0.00,false,9.30,-10.95,-6.53,-7.56,-7.65,-7.40,-7.37,-7.35,-7.29,-7.22,-7.13,-6.94,-6.59,-6.39,-6.56,-6.65,-6.60,-6.54,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,26,1,1.295,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.32,29.0,16.34,38.9,2025/09/13 15:48:51,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,13.00,16.00,14.00,15.00,13.00,16.00,14.00,15.00,14.58,23.47,3.18,-6.20,-6.05,48.864,21.054,tx rx 50%,500,6.28,400.000,-425.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,17,15,16,0.00,0.00,0.00,0.00,0.00,0.00,false,8.05,-11.03,-6.56,-7.54,-7.64,-7.38,-7.26,-7.11,-7.03,-6.94,-6.77,-6.56,-6.47,-6.45,-6.38,-6.27,-6.17,-6.06,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,32,1,1.497,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.32,29.0,16.34,38.9,2025/09/13 15:48:58,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,14.00,17.00,15.00,16.00,14.00,17.00,15.00,16.00,14.10,25.15,2.84,-3.60,-102.52,48.889,21.784,tx rx 50%,500,6.28,400.000,-255.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15,18,16,17,0.00,0.00,0.00,0.00,0.00,0.00,false,10.85,-7.51,-3.32,-4.49,-4.56,-4.35,-4.37,-4.40,-4.41,-4.42,-4.35,-4.11,-4.05,-4.22,-4.30,-4.30,-4.28,-4.26,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,27,1,1.254,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.33,29.0,16.34,38.9,2025/09/13 15:49:05,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,15.00,18.00,16.00,17.00,15.00,18.00,16.00,17.00,15.59,23.59,2.99,-4.82,-34.17,48.903,19.712,tx rx 50%,500,6.28,400.000,-309.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,19,17,18,0.00,0.00,0.00,0.00,0.00,0.00,false,11.95,-9.22,-4.83,-6.03,-6.19,-5.91,-5.89,-5.89,-5.79,-5.69,-5.69,-5.63,-5.39,-5.29,-5.36,-5.37,-5.31,-5.25,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,24,0,1.205,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.31,29.0,16.34,38.9,2025/09/13 15:49:12,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,16.00,19.00,17.00,18.00,16.00,19.00,17.00,18.00,15.43,18.20,2.32,-4.22,18.82,46.101,18.778,tx rx 50%,500,6.28,400.000,-273.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,20,18,19,0.00,0.00,0.00,0.00,0.00,0.00,false,7.21,-9.19,-4.46,-5.29,-5.28,-5.02,-4.92,-4.81,-4.75,-4.74,-4.68,-4.51,-4.25,-4.12,-4.24,-4.32,-4.29,-4.26,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,32,1,1.722,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.33,29.0,16.34,39.0,2025/09/13 15:49:19,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,17.00,20.00,18.00,19.00,17.00,20.00,18.00,19.00,17.82,17.53,2.02,-1.56,-66.99,44.846,15.815,tx rx 50%,500,6.28,400.000,-87.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,21,19,20,0.00,0.00,0.00,0.00,0.00,0.00,false,15.64,-5.34,-1.04,-2.25,-2.73,-2.52,-2.41,-2.45,-2.49,-2.51,-2.54,-2.56,-2.60,-2.57,-2.51,-2.49,-2.43,-2.32,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,22,0,1.364,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.31,29.0,16.34,39.3,2025/09/13 15:49:26,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,18.00,21.00,19.00,20.00,18.00,21.00,19.00,20.00,19.43,21.32,2.57,-4.36,-120.12,46.674,15.090,tx rx 50%,500,6.28,400.000,-224.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,22,20,21,0.00,0.00,0.00,0.00,0.00,0.00,false,9.55,-9.08,-4.38,-5.29,-5.47,-5.32,-5.23,-5.11,-5.07,-5.06,-5.02,-4.98,-4.93,-4.78,-4.61,-4.59,-4.63,-4.59,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,20,0,1.314,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.33,29.0,16.34,39.3,2025/09/13 15:49:33,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,19.00,22.00,20.00,21.00,19.00,22.00,20.00,21.00,22.06,38.73,4.85,-9.38,54.08,45.686,13.015,tx rx 50%,500,6.28,400.000,-425.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,23,21,22,0.00,0.00,0.00,0.00,0.00,0.00,false,6.76,-13.69,-9.35,-10.47,-10.75,-10.56,-10.51,-10.46,-10.40,-10.36,-10.31,-10.20,-10.09,-9.89,-9.68,-9.64,-9.66,-9.59,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,19,0,1.480,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.32,29.0,16.34,39.3,2025/09/13 15:49:40,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,20.00,23.00,21.00,22.00,20.00,23.00,21.00,22.00,19.86,34.38,4.54,-9.37,-16.19,48.194,15.250,tx rx 50%,500,6.28,400.000,-472.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,24,22,23,0.00,0.00,0.00,0.00,0.00,0.00,false,6.45,-14.50,-10.05,-11.07,-11.12,-10.76,-10.62,-10.50,-10.34,-10.18,-10.03,-9.89,-9.69,-9.49,-9.39,-9.32,-9.18,-9.02,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,19,0,1.267,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.33,29.0,16.34,39.3,2025/09/13 15:49:47,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,21.00,24.00,22.00,23.00,21.00,24.00,22.00,23.00,23.31,35.06,4.44,-8.52,-61.47,46.952,12.656,tx rx 50%,500,6.28,400.000,-365.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,25,23,24,0.00,0.00,0.00,0.00,0.00,0.00,false,8.50,-12.72,-8.43,-9.62,-9.99,-9.78,-9.72,-9.67,-9.59,-9.51,-9.47,-9.37,-9.17,-9.03,-9.03,-9.00,-8.92,-8.82,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,16,0,1.283,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.32,30.0,16.34,39.6,2025/09/13 15:49:54,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,22.00,25.00,23.00,24.00,22.00,25.00,23.00,24.00,19.39,29.44,4.11,-8.09,6.57,48.264,15.641,tx rx 50%,500,6.28,400.000,-417.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,26,24,25,0.00,0.00,0.00,0.00,0.00,0.00,false,7.68,-12.93,-8.53,-9.68,-9.84,-9.49,-9.36,-9.26,-9.13,-9.04,-8.90,-8.73,-8.57,-8.29,-8.07,-7.92,-7.84,-7.79,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,19,0,1.234,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.31,30.0,16.34,39.6,2025/09/13 15:50:01,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,23.00,26.00,24.00,25.00,23.00,26.00,24.00,25.00,22.61,14.81,1.88,-1.47,-21.16,46.517,12.926,tx rx 50%,500,6.28,400.000,-65.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,27,25,26,0.00,0.00,0.00,0.00,0.00,0.00,false,15.73,-4.87,-0.71,-1.91,-2.42,-2.36,-2.32,-2.35,-2.39,-2.43,-2.46,-2.45,-2.42,-2.44,-2.55,-2.67,-2.73,-2.78,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,15,0,1.145,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.32,30.0,16.34,39.6,2025/09/13 15:50:08,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,24.00,27.00,25.00,26.00,24.00,27.00,25.00,26.00,20.13,16.47,2.20,-3.45,-8.26,47.362,14.786,tx rx 50%,500,6.28,400.000,-171.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,28,26,27,0.00,0.00,0.00,0.00,0.00,0.00,false,12.56,-7.87,-3.44,-4.44,-4.71,-4.57,-4.46,-4.38,-4.32,-4.27,-4.24,-4.21,-4.12,-4.01,-3.94,-3.93,-3.92,-3.88,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,17,0,1.142,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.32,30.0,16.34,39.6,2025/09/13 15:50:16,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,25.00,28.00,26.00,27.00,25.00,28.00,26.00,27.00,18.90,17.61,2.24,-2.61,-5.02,46.535,15.470,tx rx 50%,500,6.28,400.000,-138.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,29,27,28,0.00,0.00,0.00,0.00,0.00,0.00,false,14.92,-6.45,-2.18,-3.38,-3.62,-3.44,-3.47,-3.53,-3.58,-3.62,-3.62,-3.63,-3.60,-3.54,-3.56,-3.57,-3.55,-3.53,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,20,0,1.283,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.32,30.0,16.34,39.9,2025/09/13 15:50:23,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,26.00,29.00,27.00,28.00,26.00,29.00,27.00,28.00,15.62,20.48,2.55,-3.96,-72.60,48.516,19.520,tx rx 50%,500,6.28,400.000,-253.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,30,28,29,0.00,0.00,0.00,0.00,0.00,0.00,false,12.32,-8.25,-3.87,-5.03,-5.20,-4.95,-4.93,-4.91,-4.86,-4.82,-4.78,-4.70,-4.54,-4.50,-4.57,-4.58,-4.54,-4.52,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,21,0,1.077,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.33,30.0,16.33,39.9,2025/09/13 15:50:30,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,27.00,30.00,28.00,29.00,27.00,30.00,28.00,29.00,10.52,28.66,3.60,-6.80,-40.33,49.404,29.501,tx rx 50%,500,6.28,400.000,-646.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28,31,29,30,0.00,0.00,0.00,0.00,0.00,0.00,false,9.12,-11.79,-7.26,-8.25,-8.29,-7.97,-7.86,-7.78,-7.69,-7.62,-7.53,-7.40,-7.22,-7.06,-7.04,-7.01,-6.94,-6.84,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,16,0,0.558,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.31,30.0,16.33,39.9,2025/09/13 15:50:37,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,28.00,31.00,29.00,30.00,28.00,31.00,29.00,30.00,9.79,15.91,2.13,-2.34,31.53,49.778,31.941,tx rx 50%,500,6.28,400.000,-239.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29,32,30,31,0.00,0.00,0.00,0.00,0.00,0.00,false,15.17,-6.05,-1.87,-3.05,-3.35,-3.24,-3.29,-3.33,-3.36,-3.38,-3.38,-3.37,-3.33,-3.29,-3.28,-3.27,-3.26,-3.24,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,17,1,0.538,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.32,30.0,16.33,39.9,2025/09/13 15:50:44,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,29.00,32.00,30.00,31.00,29.00,32.00,30.00,31.00,6.39,36.76,4.59,-8.17,-83.11,51.395,50.553,tx rx 50%,500,6.28,400.000,-1279.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30,33,31,32,0.00,0.00,0.00,0.00,0.00,0.00,false,10.82,-12.20,-8.01,-9.18,-9.51,-9.40,-9.42,-9.42,-9.39,-9.33,-9.28,-9.23,-9.15,-9.06,-8.98,-8.89,-8.80,-8.71,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,28,1,0.555,00.000000,00.000000,,0:/DATA/64all_sept2025.rpp,1,0,13.31,30.0,16.32,40.2,2025/09/13 15:50:51,0,1,0,0.0,0.00,0.0
